BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3017276023,Rat230_2,455,7,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,30,ug/kg,Low
3017276024,Rat230_2,455,7,5,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,30,ug/kg,Low
3017277029,Rat230_2,455,8,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,30,ug/kg,Low
3017277030,Rat230_2,455,8,3,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,30,ug/kg,Low
3017278001,Rat230_2,455,8,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,30,ug/kg,Low
3017273013,Rat230_2,455,9,2,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,100,ug/kg,Middle
3017273014,Rat230_2,455,9,3,Liver,B,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,100,ug/kg,Middle
3017273015,Rat230_2,455,9,5,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,100,ug/kg,Middle
3017273025,Rat230_2,455,10,2,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,100,ug/kg,Middle
3017273026,Rat230_2,455,10,3,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,100,ug/kg,Middle
3017273027,Rat230_2,455,10,4,Liver,B,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,100,ug/kg,Middle
3017276025,Rat230_2,455,11,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,100,ug/kg,Middle
3017276026,Rat230_2,455,11,3,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,100,ug/kg,Middle
3017276027,Rat230_2,455,11,5,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,100,ug/kg,Middle
3017278002,Rat230_2,455,12,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,100,ug/kg,Middle
3017278003,Rat230_2,455,12,3,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,100,ug/kg,Middle
3017278004,Rat230_2,455,12,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,100,ug/kg,Middle
3017273016,Rat230_2,455,13,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,300,ug/kg,High
3017273017,Rat230_2,455,13,3,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,300,ug/kg,High
3017273018,Rat230_2,455,13,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,300,ug/kg,High
3017273028,Rat230_2,455,14,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,300,ug/kg,High
3017273029,Rat230_2,455,14,2,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,300,ug/kg,High
3017273030,Rat230_2,455,14,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,300,ug/kg,High
3017276028,Rat230_2,455,15,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,300,ug/kg,High
3017276029,Rat230_2,455,15,2,Liver,B,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,300,ug/kg,High
3017276030,Rat230_2,455,15,5,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,300,ug/kg,High
3017278005,Rat230_2,455,16,1,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,300,ug/kg,High
3017278006,Rat230_2,455,16,2,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,300,ug/kg,High
3017278007,Rat230_2,455,16,4,Liver,A,tunicamycin,TUN,00A02,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,300,ug/kg,High
3017949015,Rat230_2,692,1,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017908005,Rat230_2,692,1,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017949016,Rat230_2,692,1,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017908006,Rat230_2,692,1,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017949017,Rat230_2,692,1,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017908007,Rat230_2,692,1,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,ug/kg,Control
3017949027,Rat230_2,692,2,1,Liver,B,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017908017,Rat230_2,692,2,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017949028,Rat230_2,692,2,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017908018,Rat230_2,692,2,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017949029,Rat230_2,692,2,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017908019,Rat230_2,692,2,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,ug/kg,Control
3017950009,Rat230_2,692,3,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017924008,Rat230_2,692,3,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017950010,Rat230_2,692,3,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017924009,Rat230_2,692,3,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017950011,Rat230_2,692,3,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017924010,Rat230_2,692,3,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,ug/kg,Control
3017950021,Rat230_2,692,4,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017929002,Rat230_2,692,4,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017950022,Rat230_2,692,4,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017929003,Rat230_2,692,4,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017950023,Rat230_2,692,4,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017929004,Rat230_2,692,4,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,ug/kg,Control
3017949018,Rat230_2,692,5,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017908008,Rat230_2,692,5,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017949019,Rat230_2,692,5,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017908009,Rat230_2,692,5,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017949020,Rat230_2,692,5,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017908010,Rat230_2,692,5,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,ug/kg,Low
3017949030,Rat230_2,692,6,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017908020,Rat230_2,692,6,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017950001,Rat230_2,692,6,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017908021,Rat230_2,692,6,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017950002,Rat230_2,692,6,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017908022,Rat230_2,692,6,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,ug/kg,Low
3017950012,Rat230_2,692,7,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017924011,Rat230_2,692,7,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017950013,Rat230_2,692,7,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017924012,Rat230_2,692,7,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017950014,Rat230_2,692,7,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017924013,Rat230_2,692,7,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,ug/kg,Low
3017950024,Rat230_2,692,8,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017929005,Rat230_2,692,8,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017950025,Rat230_2,692,8,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017929006,Rat230_2,692,8,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017950026,Rat230_2,692,8,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017929007,Rat230_2,692,8,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,ug/kg,Low
3017949021,Rat230_2,692,9,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017908011,Rat230_2,692,9,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017949022,Rat230_2,692,9,3,Liver,B,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017908012,Rat230_2,692,9,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017949023,Rat230_2,692,9,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017908013,Rat230_2,692,9,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,200,ug/kg,Middle
3017950003,Rat230_2,692,10,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017908023,Rat230_2,692,10,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017950004,Rat230_2,692,10,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017908024,Rat230_2,692,10,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017950005,Rat230_2,692,10,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017908025,Rat230_2,692,10,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,200,ug/kg,Middle
3017950015,Rat230_2,692,11,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017924014,Rat230_2,692,11,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017950016,Rat230_2,692,11,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017924015,Rat230_2,692,11,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017950017,Rat230_2,692,11,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017924016,Rat230_2,692,11,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,200,ug/kg,Middle
3017950027,Rat230_2,692,12,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017929008,Rat230_2,692,12,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017950028,Rat230_2,692,12,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017929009,Rat230_2,692,12,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017950029,Rat230_2,692,12,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017929010,Rat230_2,692,12,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,200,ug/kg,Middle
3017949024,Rat230_2,692,13,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017908014,Rat230_2,692,13,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017949025,Rat230_2,692,13,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017908015,Rat230_2,692,13,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017949026,Rat230_2,692,13,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017908016,Rat230_2,692,13,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,2000,ug/kg,High
3017950006,Rat230_2,692,14,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017908026,Rat230_2,692,14,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017950007,Rat230_2,692,14,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017908027,Rat230_2,692,14,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017950008,Rat230_2,692,14,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017908028,Rat230_2,692,14,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,2000,ug/kg,High
3017950018,Rat230_2,692,15,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017924017,Rat230_2,692,15,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017950019,Rat230_2,692,15,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017924018,Rat230_2,692,15,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017950020,Rat230_2,692,15,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017924019,Rat230_2,692,15,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,2000,ug/kg,High
3017950030,Rat230_2,692,16,1,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017929011,Rat230_2,692,16,1,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017951001,Rat230_2,692,16,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017929012,Rat230_2,692,16,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017951002,Rat230_2,692,16,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017929013,Rat230_2,692,16,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,2000,ug/kg,High
3017913023,Rat230_2,693,1,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017908029,Rat230_2,693,1,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017913024,Rat230_2,693,1,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017908030,Rat230_2,693,1,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017913025,Rat230_2,693,1,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017909001,Rat230_2,693,1,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,4 day,0,ug/kg,Control
3017914005,Rat230_2,693,2,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017911017,Rat230_2,693,2,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017914006,Rat230_2,693,2,4,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017911018,Rat230_2,693,2,4,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017914007,Rat230_2,693,2,5,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017911019,Rat230_2,693,2,5,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,8 day,0,ug/kg,Control
3017911005,Rat230_2,693,3,2,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,15 day,0,ug/kg,Control
3017914030,Rat230_2,693,3,2,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,15 day,0,ug/kg,Control
3017911006,Rat230_2,693,3,3,Liver,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,15 day,0,ug/kg,Control
3017915001,Rat230_2,693,3,3,Kidney,A,desmopressin acetate,DDAVP,159,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,subcutaneous injection,6,15 day,0,ug/kg,Control
