NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
ARIH2	3346	-1	7	10	3	2	0.0609730817312033	1
PARP10	3461	-1	7	13	6	12	0.142525804375928	1
NTRK1	47	1	6	16	10	7	0.292243467946057	1
GABPA	111	1	6	10	4	16	0.0732699377781526	1
GFI1	116	1	6	12	6	8	0.170647057629412	1
PAX3	120	1	6	10	4	8	0.0580636272716662	1
CCL2	140	1	6	14	8	10	0.338261096022588	1
MMP14	141	1	6	15	9	7	0.243643158863668	1
USP28	149	1	6	12	6	13	0.135457958166745	1
PAK1	175	1	6	12	6	15	0.225212569800368	1
BIRC2	238	1	6	9	3	20	0.0723047304005842	1
CAMKK2	248	1	6	11	5	17	0.138236276468554	1
MAP2K1	277	1	6	13	7	13	0.300827027290925	1
CHEK1	294	1	6	12	6	15	0.170647057629412	1
KLKB1	319	1	6	14	8	6	0.252171406071321	1
CCL3L1	320	1	6	14	8	10	0.338261096022588	1
TRAF2	341	1	6	14	8	11	0.232956461683154	1
TP73	343	1	6	11	5	15	0.104323496231005	1
PLK1	383	1	6	10	4	19	0.121594910152979	1
PPARG	384	1	6	13	7	13	0.202226718577892	1
APIP	410	1	6	10	4	12	0.105225249849717	1
CCL5	437	1	6	14	8	10	0.338261096022588	1
CCL8	438	1	6	14	8	10	0.338261096022588	1
CCL4	439	1	6	14	8	10	0.338261096022588	1
H2AFX	458	1	6	13	7	12	0.239767465356236	1
TAB1	460	1	6	14	8	11	0.252171406071321	1
CISD2	472	1	6	11	5	12	0.0878035182115057	1
CAND1	506	1	6	10	4	17	0.105225249849717	1
MIR22HG	521	1	6	12	6	8	0.188571349659504	1
FOXO3	553	1	6	13	7	13	0.184001709887487	1
CD40	555	1	6	11	5	15	0.138236276468554	1
ERBB3	556	1	6	13	7	12	0.220785940372007	1
MST1	563	1	6	11	5	16	0.138236276468554	1
STAT6	581	1	6	9	3	20	0.132467645171872	1
EIF2AK1	594	1	6	12	6	3	0.101233554703305	1
GZMA	624	1	6	12	6	14	0.0532466030766591	1
MLH1	688	1	6	9	3	3	0.0723047304005842	1
ESPL1	735	1	6	10	4	1	0.154423172050829	1
INCENP	767	1	6	8	2	22	0.0938042845063718	1
PTPN2	768	1	6	10	4	18	0.0307385295558479	1
RNF168	779	1	6	12	6	6	0.225212569800368	1
ZBTB16	798	1	6	14	8	11	0.272025170895912	1
HUWE1	799	1	6	13	7	12	0.220785940372007	1
BAZ1B	802	1	6	12	6	6	0.225212569800368	1
STK4	817	1	6	12	6	14	0.188571349659504	1
TGFBR2	830	1	6	14	8	11	0.292740395781322	1
FLI1	843	1	6	11	5	12	0.0878035182115057	1
RBBP8	915	1	6	10	4	3	0.154423172050829	1
ATF4	929	1	6	15	9	7	0.118409473243893	1
CARD11	971	1	6	11	5	12	0.172833635993463	1
TAOK2	1009	1	6	14	8	10	0.314636747964004	1
BMP2	1013	1	6	10	4	12	0.138037499000607	1
ACVR2B	1015	1	6	16	10	3	0.292243467946057	1
IL6ST	1032	1	6	10	4	18	0.138037499000607	1
SMAD6	1040	1	6	13	7	12	0.148334007945534	1
OSMR	1059	1	6	9	3	20	0.0723047304005842	1
CNTF	1070	1	6	10	4	16	0.138037499000607	1
GRB10	1083	1	6	12	6	14	0.188571349659504	1
LIFR	1097	1	6	9	3	20	0.0723047304005842	1
INHBA	1107	1	6	16	10	3	0.292243467946057	1
BMP7	1108	1	6	10	4	12	0.138037499000607	1
BMP4	1111	1	6	10	4	12	0.138037499000607	1
CTF1	1121	1	6	10	4	16	0.138037499000607	1
PPP2CA	1123	1	6	11	5	17	0.104323496231005	1
SIK1	1128	1	6	11	5	17	0.172833635993463	1
NCK2	1168	1	6	13	7	12	0.259303651898376	1
CSK	1200	1	6	7	1	24	0.0452756876905484	1
SCO2	1201	1	6	11	5	14	0.172833635993463	1
IL1R1	1223	1	6	14	8	11	0.252171406071321	1
LAMTOR3	1226	1	6	16	10	7	0.33498028390967	1
LEF1	1227	1	6	12	6	8	0.0685701996310822	1
TAOK1	1228	1	6	14	8	9	0.314636747964004	1
BMP8B	1236	1	6	10	4	12	0.138037499000607	1
IL11	1279	1	6	10	4	16	0.138037499000607	1
ERBIN	1342	1	6	14	8	10	0.177806339400608	1
GRB7	1392	1	6	14	8	7	0.292740395781322	1
ESRRB	1404	1	6	13	7	8	0.220785940372007	1
CCR5	1418	1	6	11	5	16	0.19028199197761	1
CD4	1423	1	6	11	5	16	0.225100812417115	1
INHBB	1436	1	6	16	10	3	0.292243467946057	1
BMP10	1450	1	6	10	4	12	0.138037499000607	1
BMP5	1451	1	6	10	4	12	0.138037499000607	1
BMP8A	1452	1	6	10	4	12	0.138037499000607	1
GDF2	1453	1	6	10	4	12	0.138037499000607	1
CCL13	1460	1	6	14	8	10	0.338261096022588	1
CCL14	1461	1	6	14	8	10	0.338261096022588	1
CCL3	1464	1	6	14	8	10	0.338261096022588	1
CCL11	1469	1	6	14	8	10	0.338261096022588	1
CCL26	1471	1	6	14	8	10	0.338261096022588	1
CLCF1	1479	1	6	10	4	16	0.138037499000607	1
CRLF1	1480	1	6	10	4	16	0.138037499000607	1
RASGRP3	1633	1	6	13	7	12	0.220785940372007	1
SSTR2	1642	1	6	12	6	14	0.188571349659504	1
ARHGEF2	1669	1	6	13	7	12	0.239767465356236	1
HPCA	1712	1	6	10	4	12	0.105225249849717	1
PROKR1	1719	1	6	12	6	3	0.101233554703305	1
TRIP6	1792	1	6	12	6	13	0.206743508040303	1
CARD6	1797	1	6	12	6	13	0.206743508040303	1
MALT1	1817	1	6	11	5	15	0.172833635993463	1
PRCC	1832	1	6	12	6	7	0.206743508040303	1
MAP3K6	1862	1	6	11	5	14	0.172833635993463	1
PPP2R1B	1868	1	6	11	5	17	0.104323496231005	1
CTSG	1892	1	6	11	5	15	0.207747875465176	1
PRSS21	1901	1	6	10	4	1	0.154423172050829	1
ETS1	1944	1	6	8	2	14	0.0808292601461482	1
PTPRH	1954	1	6	9	3	20	0.0115525080920005	1
TAOK3	1972	1	6	14	8	9	0.314636747964004	1
RHOH	1997	1	6	10	4	17	0.186169087990907	1
HLA-G	2116	1	6	9	3	15	0.146296831176565	1
SRSF2	2153	1	6	12	6	12	0.0685701996310822	1
TCEA1	2182	1	6	6	0	0	0.02750261573791	1
PCSK7	2227	1	6	11	5	17	0.104323496231005	1
PCGF2	2265	1	6	12	6	9	0.0846388669119176	1
WNK1	2341	1	6	13	7	12	0.27956598016099	1
ITGAL	2357	1	6	7	1	23	0.0452756876905484	1
TLK2	2461	1	6	15	9	4	0.30369188567888	1
WNK3	2462	1	6	13	7	10	0.27956598016099	1
WNK2	2463	1	6	13	7	10	0.27956598016099	1
LARP4B	2477	1	6	12	6	2	0.225212569800368	1
USF1	2492	1	6	13	7	10	0.27956598016099	1
MAP3K21	2500	1	6	13	7	11	0.300827027290925	1
ASXL2	2504	1	6	13	7	10	0.202226718577892	1
CDH2	2519	1	6	11	5	16	0.207747875465176	1
GPER1	2589	1	6	13	7	12	0.239767465356236	1
HIST1H2AM	2601	1	6	8	2	2	0.0808292601461482	1
NCBP1	2705	1	6	11	5	15	0.207747875465176	1
NFX1	2717	1	6	12	6	2	0.225212569800368	1
ITGA6	2809	1	6	7	1	23	0.0452756876905484	1
ITGAM	2810	1	6	7	1	23	0.0452756876905484	1
ITGAE	2811	1	6	7	1	23	0.0452756876905484	1
ITGA2	2812	1	6	7	1	23	0.0452756876905484	1
ITGAX	2817	1	6	7	1	23	0.0452756876905484	1
ITGA8	2818	1	6	7	1	23	0.0452756876905484	1
ITGA9	2820	1	6	7	1	23	0.0452756876905484	1
ITGA7	2821	1	6	7	1	23	0.0452756876905484	1
ITGB7	2824	1	6	7	1	23	0.0452756876905484	1
ITGA10	2826	1	6	7	1	23	0.0452756876905484	1
ITGAD	2827	1	6	7	1	23	0.0452756876905484	1
ITGA11	2828	1	6	7	1	23	0.0452756876905484	1
ITGA3	2830	1	6	7	1	23	0.0452756876905484	1
HLA-E	2881	1	6	9	3	15	0.146296831176565	1
HLA-C	2887	1	6	9	3	15	0.146296831176565	1
HLA-B	2888	1	6	9	3	15	0.146296831176565	1
HLA-A	2890	1	6	9	3	15	0.146296831176565	1
GSTP1	2906	1	6	13	7	11	0.202226718577892	1
PAN3	2981	1	6	12	6	2	0.225212569800368	1
KLK2	3011	1	6	14	8	5	0.272025170895912	1
PRR5	3018	1	6	12	6	14	0.152945904787834	1
SDC2	3030	1	6	15	9	9	0.30369188567888	1
HRG	3051	1	6	13	7	11	0.220785940372007	1
MOS	3057	1	6	13	7	11	0.300827027290925	1
WAS	3075	1	6	12	6	4	0.206743508040303	1
IGBP1	3098	1	6	11	5	17	0.104323496231005	1
MTBP	3107	1	6	12	6	12	0.0685701996310822	1
HSPA4	3116	1	6	10	4	12	0.105225249849717	1
XPO5	3131	1	6	14	8	4	0.252171406071321	1
TNFRSF11A	3143	1	6	13	7	11	0.202226718577892	1
GTF2H1	3166	1	6	12	6	9	0.118203393767314	1
ERCC3	3167	1	6	12	6	9	0.118203393767314	1
SOX9	3190	1	6	12	6	8	0.0685701996310822	1
CD79B	3220	1	6	11	5	16	0.207747875465176	1
GSPT1	3228	1	6	11	5	14	0.172833635993463	1
FCER1G	3231	1	6	11	5	16	0.207747875465176	1
TBC1D7	3242	1	6	10	4	12	0.105225249849717	1
PITX2	3246	1	6	10	4	8	0.0580636272716662	1
TYROBP	3261	1	6	10	4	17	0.186169087990907	1
SIKE1	3269	1	6	9	3	17	0.0576530058856102	1
TNFRSF14	3276	1	6	13	7	11	0.202226718577892	1
BBS4	3289	1	6	9	3	5	0.0723047304005842	1
RASSF3	3292	1	6	11	5	14	0.19028199197761	1
HLA-DQA2	3386	1	6	11	5	14	0.225100812417115	1
MGP	3415	1	6	8	2	4	0.0938042845063718	1
BRD8	3422	1	6	13	7	10	0.202226718577892	1
AVEN	3430	1	6	10	4	12	0.105225249849717	1
PAN2	3443	1	6	12	6	2	0.225212569800368	1
HLA-DQB1	3479	1	6	11	5	14	0.225100812417115	1
HSPBP1	3521	1	6	10	4	17	0.0890627566240815	1
HLA-DPA1	3527	1	6	11	5	14	0.225100812417115	1
CCNG1	3541	1	6	12	6	12	0.0685701996310822	1
PRKG1	23	-1	6	13	7	13	0.184001709887487	1
RPL11	171	-1	6	12	6	13	0.0685701996310822	1
EYA1	224	-1	6	8	2	20	0.0190267667047853	1
AKT2	229	-1	6	12	6	15	0.118203393767314	1
NFE2L2	300	-1	6	10	4	17	0.121594910152979	1
BCL10	307	-1	6	10	4	17	0.0580636272716662	1
ANO9	345	-1	6	12	6	12	0.118203393767314	1
DYRK2	397	-1	6	10	4	19	0.0890627566240815	1
RUNX3	488	-1	6	10	4	16	0.138037499000607	1
CASP9	577	-1	6	11	5	15	0.121165997406493	1
WAPL	648	-1	6	10	4	1	0.154423172050829	1
NCOR2	673	-1	6	13	7	13	0.220785940372007	1
HSPA1A	698	-1	6	10	4	18	0.0890627566240815	1
TDG	709	-1	6	13	7	11	0.113616645386986	1
CHFR	816	-1	6	10	4	18	0.121594910152979	1
CEBPA	846	-1	6	11	5	16	0.155473562898588	1
TIPRL	865	-1	6	11	5	17	0.104323496231005	1
NCL	866	-1	6	12	6	12	0.0685701996310822	1
RPA1	881	-1	6	11	5	13	0.0563695897580985	1
NRF1	911	-1	6	12	6	3	0.101233554703305	1
STAT2	1027	-1	6	12	6	12	0.118203393767314	1
OSM	1100	-1	6	10	4	17	0.105225249849717	1
LRP6	1102	-1	6	11	5	15	0.121165997406493	1
PDGFB	1135	-1	6	9	3	20	0.0310546573958315	1
CDK5R1	1162	-1	6	10	4	18	0.170566980451936	1
FGFR1	1167	-1	6	15	9	9	0.101492397821878	1
UBE2O	1188	-1	6	13	7	11	0.148334007945534	1
NEDD4L	1189	-1	6	15	9	8	0.30369188567888	1
PRDX1	1197	-1	6	11	5	15	0.0180234229477171	1
DVL3	1225	-1	6	11	5	17	0.0717483577067231	1
TGIF1	1294	-1	6	15	9	7	0.282860107203827	1
CTDSP2	1322	-1	6	8	2	21	0.0674132982631933	1
BDNF	1357	-1	6	11	5	17	0.0289963306894116	1
AATK	1374	-1	6	11	5	16	0.138236276468554	1
NPY	1600	-1	6	10	4	13	0.170566980451936	1
CAMK4	1639	-1	6	15	9	7	0.101492397821878	1
COX5B	1710	-1	6	10	4	12	0.105225249849717	1
EIF5	1720	-1	6	12	6	3	0.101233554703305	1
RPS6KA2	1883	-1	6	10	4	19	0.0307385295558479	1
TFAP4	2015	-1	6	12	6	13	0.170647057629412	1
SNTA1	2129	-1	6	9	3	19	0.0723047304005842	1
TLE2	2266	-1	6	10	4	8	0.0580636272716662	1
CSNK1G2	2336	-1	6	13	7	13	0.202226718577892	1
UFD1	2489	-1	6	11	5	14	0.225100812417115	1
CAST	2512	-1	6	10	4	18	0.0196104906332821	1
EYA3	2554	-1	6	12	6	6	0.225212569800368	1
GNG12	2587	-1	6	9	3	20	0.132467645171872	1
KAT6B	2635	-1	6	12	6	8	0.0685701996310822	1
NME1	2692	-1	6	16	10	5	0.33498028390967	1
NEK9	2711	-1	6	9	3	9	0.0437613816056127	1
NOXA1	2723	-1	6	11	5	12	0.0878035182115057	1
NUDT3	2734	-1	6	12	6	14	0.118203393767314	1
PPM1L	2783	-1	6	11	5	14	0.172833635993463	1
LRPAP1	2915	-1	6	7	1	4	0.0557865557865556	1
ANAPC10	2974	-1	6	14	8	7	0.252171406071321	1
FZR1	2975	-1	6	14	8	7	0.252171406071321	1
PAIP2	2980	-1	6	12	6	2	0.225212569800368	1
PPP1R12A	3023	-1	6	10	4	18	0.121594910152979	1
NPY4R	3052	-1	6	12	6	3	0.101233554703305	1
CDC16	3065	-1	6	14	8	7	0.252171406071321	1
S100A4	3069	-1	6	11	5	16	0.0563695897580985	1
TRAF5	3094	-1	6	11	5	10	0.138236276468554	1
EIF2B1	3129	-1	6	12	6	3	0.101233554703305	1
CDC23	3144	-1	6	14	8	7	0.252171406071321	1
ANAPC4	3145	-1	6	14	8	7	0.252171406071321	1
ANAPC5	3146	-1	6	14	8	7	0.252171406071321	1
EIF1AX	3182	-1	6	12	6	3	0.101233554703305	1
N4BP1	3187	-1	6	13	7	9	0.202226718577892	1
ANAPC7	3208	-1	6	14	8	7	0.252171406071321	1
IL27RA	3411	-1	6	12	6	12	0.118203393767314	1
SOSTDC1	3418	-1	6	8	2	4	0.0938042845063718	1
RAD23B	3421	-1	6	13	7	7	0.113616645386986	1
PDCD4	3449	-1	6	12	6	2	0.225212569800368	1
CGN	3457	-1	6	13	7	12	0.239767465356236	1
PSMD10	3493	-1	6	12	6	12	0.0685701996310822	1
CHRD	3504	-1	6	8	2	4	0.0938042845063718	1
TTC1	3522	-1	6	10	4	17	0.0890627566240815	1
SOD1	3533	-1	6	11	5	12	0.0878035182115057	1
JAG2	106	1	5	13	8	6	0.396500838642234	1
MAPK3	112	1	5	15	10	8	0.407879762411001	1
TUB	114	1	5	16	11	6	0.440831797911681	1
USP7	152	1	5	12	7	14	0.256981215668293	1
ADAM10	163	1	5	13	8	11	0.396500838642234	1
AKT1S1	189	1	5	10	5	11	0.0963639081607071	1
MCL1	190	1	5	7	2	21	0.0992149221950481	1
CAPN1	198	1	5	10	5	18	0.0564048473022946	1
TIRAP	215	1	5	11	6	15	0.3190339591655	1
PDK1	217	1	5	8	3	21	0.166977261690341	1
CDH1	242	1	5	12	7	13	0.211799030800835	1
CFLAR	253	1	5	10	5	17	0.13917590063934	1
MAPK8	267	1	5	15	10	8	0.380646889179475	1
MIB1	268	1	5	12	7	14	0.104468157843737	1
TNFSF10	322	1	5	15	10	8	0.407879762411001	1
ZDHHC9	352	1	5	13	8	9	0.396500838642234	1
TRAF6	360	1	5	11	6	16	0.3190339591655	1
CARD8	366	1	5	10	5	11	0.161163126968756	1
APLF	375	1	5	10	5	15	0.253275654011396	1
RIPK2	403	1	5	12	7	14	0.304928299241698	1
CXCL9	435	1	5	13	8	10	0.429573370155357	1
TAB2	462	1	5	11	6	16	0.268101304850261	1
MAP3K5	463	1	5	11	6	16	0.268101304850261	1
TRADD	477	1	5	9	4	18	0.143632375217591	1
TRIM28	529	1	5	10	5	17	0.229392849425865	1
LTBR	551	1	5	11	6	14	0.3190339591655	1
PRLR	600	1	5	11	6	15	0.176407655463929	1
FAAP24	647	1	5	6	1	8	0.105947576535812	1
ZNF350	667	1	5	10	5	14	0.229392849425865	1
PMS2	689	1	5	10	5	13	0.161163126968756	1
NEK2	697	1	5	11	6	16	0.221217517773998	1
ERCC6	705	1	5	10	5	17	0.0963639081607071	1
CXCL10	757	1	5	13	8	10	0.429573370155357	1
ARAF	840	1	5	16	11	6	0.440831797911681	1
RANBP2	858	1	5	12	7	14	0.189809017722071	1
BAG1	890	1	5	10	5	17	0.0963639081607071	1
MAP2K3	917	1	5	14	9	10	0.470122973058633	1
ERN1	923	1	5	14	9	10	0.374462926377964	1
EIF2A	928	1	5	14	9	4	0.170234921161506	1
FMR1	953	1	5	11	6	15	0.3190339591655	1
CIB1	954	1	5	11	6	15	0.3190339591655	1
RILPL2	955	1	5	11	6	15	0.3190339591655	1
PAK1IP1	956	1	5	11	6	15	0.3190339591655	1
RAC3	957	1	5	11	6	15	0.3190339591655	1
RHOQ	958	1	5	11	6	15	0.3190339591655	1
CHP1	959	1	5	11	6	15	0.3190339591655	1
RAC2	960	1	5	11	6	15	0.3190339591655	1
RHOU	961	1	5	11	6	15	0.3190339591655	1
CXCL11	976	1	5	13	8	10	0.429573370155357	1
MAML1	984	1	5	13	8	11	0.396500838642234	1
DVL1	987	1	5	14	9	10	0.348335196650536	1
IRS1	1031	1	5	12	7	13	0.304928299241698	1
IL12RB1	1052	1	5	11	6	15	0.176407655463929	1
MAPK8IP3	1058	1	5	15	10	7	0.437697361401183	1
CRLF2	1062	1	5	11	6	15	0.176407655463929	1
IL7R	1064	1	5	10	5	17	0.253275654011396	1
DTX1	1066	1	5	15	10	7	0.437697361401183	1
MAP3K2	1072	1	5	16	11	6	0.412279050355284	1
NCSTN	1094	1	5	11	6	4	0.198625212225739	1
CRIPAK	1098	1	5	11	6	15	0.3190339591655	1
IL31	1099	1	5	8	3	14	0.101912913122134	1
NR4A1	1180	1	5	10	5	17	0.13917590063934	1
MUC1	1199	1	5	15	10	8	0.380646889179475	1
ARRB1	1204	1	5	10	5	18	0.206191659593753	1
CSF2RA	1219	1	5	11	6	15	0.176407655463929	1
GHR	1235	1	5	10	5	17	0.253275654011396	1
KSR1	1253	1	5	16	11	6	0.440831797911681	1
SH2B1	1256	1	5	11	6	15	0.176407655463929	1
DUSP19	1260	1	5	15	10	8	0.380646889179475	1
ELP1	1265	1	5	15	10	8	0.380646889179475	1
MAML2	1272	1	5	13	8	6	0.396500838642234	1
MAML3	1273	1	5	13	8	6	0.396500838642234	1
IL1RAP	1276	1	5	11	6	14	0.268101304850261	1
RNF111	1285	1	5	12	7	13	0.304928299241698	1
NKD1	1289	1	5	10	5	16	0.117542551552823	1
WDR83	1290	1	5	16	11	6	0.440831797911681	1
ACP1	1363	1	5	12	7	13	0.146612696727596	1
THRB	1398	1	5	13	8	10	0.267919601392201	1
NR2C2	1403	1	5	12	7	12	0.330680202386215	1
PRKACB	1412	1	5	13	8	12	0.31505072740395	1
ZAP70	1414	1	5	10	5	18	0.30437282174575	1
CCL15	1462	1	5	13	8	10	0.429573370155357	1
CCL28	1467	1	5	13	8	10	0.429573370155357	1
CCL16	1468	1	5	10	5	12	0.278117651562307	1
CCL24	1470	1	5	13	8	10	0.429573370155357	1
TNFSF15	1495	1	5	8	3	1	0.12323742677903	1
GH2	1526	1	5	10	5	15	0.253275654011396	1
IL33	1561	1	5	11	6	5	0.268101304850261	1
IL36A	1562	1	5	11	6	5	0.268101304850261	1
IL36B	1563	1	5	11	6	5	0.268101304850261	1
SH3KBP1	1648	1	5	11	6	15	0.244312735117696	1
RAPGEF2	1670	1	5	13	8	9	0.34025827213849	1
CYTH2	1681	1	5	14	9	7	0.374462926377964	1
SYK	1713	1	5	11	6	16	0.3190339591655	1
AP2S1	1723	1	5	9	4	19	0.211448525954808	1
FGA	1755	1	5	14	9	9	0.348335196650536	1
ENC1	1764	1	5	9	4	15	0.165846898433346	1
PGAM5	1773	1	5	9	4	15	0.165846898433346	1
UBE2V1	1779	1	5	11	6	15	0.3190339591655	1
TOLLIP	1781	1	5	10	5	17	0.30437282174575	1
PPP3CB	1827	1	5	13	8	11	0.291049528849873	1
PPP3CC	1830	1	5	13	8	11	0.291049528849873	1
PRKAA1	1834	1	5	14	9	10	0.191201877095694	1
PRKAB1	1841	1	5	11	6	13	0.198625212225739	1
PRKAG1	1853	1	5	14	9	8	0.323717361077304	1
XXYLT1	1931	1	5	13	8	6	0.396500838642234	1
RASGEF1A	1979	1	5	13	8	9	0.396500838642234	1
RASGEF1B	1980	1	5	13	8	9	0.396500838642234	1
RASGEF1C	1981	1	5	13	8	9	0.396500838642234	1
KPNA6	1994	1	5	13	8	6	0.396500838642234	1
HDAC5	1999	1	5	12	7	7	0.104468157843737	1
RND1	2006	1	5	15	10	8	0.380646889179475	1
BRSK2	2062	1	5	14	9	9	0.191201877095694	1
KPNA3	2063	1	5	13	8	6	0.396500838642234	1
USP6	2067	1	5	14	9	7	0.374462926377964	1
SLIT1	2120	1	5	8	3	8	0.12323742677903	1
SLIT2	2121	1	5	8	3	8	0.12323742677903	1
RPL5	2133	1	5	10	5	13	0.161163126968756	1
SOS2	2134	1	5	13	8	9	0.396500838642234	1
EIF3F	2140	1	5	13	8	6	0.396500838642234	1
FNTA	2168	1	5	13	8	9	0.396500838642234	1
TFPI	2199	1	5	7	2	3	0.160645319089342	1
TNFRSF21	2217	1	5	9	4	15	0.143632375217591	1
TNFRSF25	2218	1	5	9	4	15	0.143632375217591	1
TRIP11	2238	1	5	10	5	12	0.278117651562307	1
TSC1	2239	1	5	10	5	16	0.183484980374173	1
UBC	2247	1	5	11	6	12	0.09073058312409	1
CNTN6	2262	1	5	13	8	6	0.396500838642234	1
DNM2	2275	1	5	14	9	9	0.348335196650536	1
FZD7	2302	1	5	13	8	11	0.367153447443251	1
FZD10	2304	1	5	13	8	11	0.367153447443251	1
FZD9	2306	1	5	13	8	11	0.367153447443251	1
FZD6	2307	1	5	13	8	11	0.367153447443251	1
HMGA2	2322	1	5	14	9	7	0.30019963631194	1
ZNRF3	2347	1	5	11	6	13	0.154494832585492	1
CENPX	2523	1	5	6	1	8	0.105947576535812	1
FNTB	2568	1	5	13	8	9	0.396500838642234	1
GXYLT1	2599	1	5	13	8	6	0.396500838642234	1
GXYLT2	2600	1	5	13	8	6	0.396500838642234	1
IRAK3	2626	1	5	11	6	15	0.3190339591655	1
KHSRP	2637	1	5	10	5	16	0.117542551552823	1
KPNA4	2644	1	5	13	8	6	0.396500838642234	1
LTBP2	2658	1	5	10	5	10	0.278117651562307	1
AATF	2684	1	5	8	3	8	0.166977261690341	1
OGT	2737	1	5	13	8	8	0.245425064700532	1
POGLUT1	2779	1	5	13	8	6	0.396500838642234	1
ARHGEF6	2787	1	5	12	7	13	0.280488428361273	1
ASAP2	2789	1	5	14	9	7	0.374462926377964	1
TNS1	2805	1	5	8	3	21	0.166977261690341	1
ADAM15	2844	1	5	8	3	21	0.211719420284493	1
AANAT	2867	1	5	16	11	5	0.412279050355284	1
HPGDS	2871	1	5	9	4	4	0.143632375217591	1
CCL18	2879	1	5	13	8	10	0.429573370155357	1
COL1A2	2897	1	5	8	3	21	0.211719420284493	1
COL4A4	2943	1	5	8	3	21	0.211719420284493	1
CREBZF	2992	1	5	14	9	4	0.170234921161506	1
MMP26	3008	1	5	10	5	10	0.278117651562307	1
BIRC8	3014	1	5	10	5	11	0.161163126968756	1
CD19	3088	1	5	14	9	9	0.348335196650536	1
AP2B1	3093	1	5	10	5	17	0.206191659593753	1
IRAK2	3101	1	5	11	6	15	0.3190339591655	1
FBXO7	3103	1	5	8	3	20	0.101912913122134	1
CBLL1	3104	1	5	12	7	10	0.211799030800835	1
MFN2	3139	1	5	11	6	12	0.09073058312409	1
UBE2D1	3158	1	5	13	8	5	0.34025827213849	1
NMNAT1	3186	1	5	10	5	15	0.253275654011396	1
UBB	3188	1	5	11	6	12	0.09073058312409	1
PSEN2	3193	1	5	13	8	6	0.396500838642234	1
IRF8	3222	1	5	11	6	15	0.3190339591655	1
SUGT1	3236	1	5	13	8	10	0.367153447443251	1
RRAGA	3240	1	5	10	5	11	0.0963639081607071	1
IL12RB2	3252	1	5	11	6	15	0.176407655463929	1
NUP50	3297	1	5	13	8	9	0.267919601392201	1
ANXA2	3359	1	5	14	9	7	0.374462926377964	1
RASGRP1	3392	1	5	13	8	9	0.396500838642234	1
RASGRP4	3393	1	5	13	8	9	0.396500838642234	1
CSE1L	3397	1	5	12	7	10	0.211799030800835	1
BCL2L10	3407	1	5	8	3	8	0.166977261690341	1
ASAP3	3501	1	5	14	9	7	0.374462926377964	1
ATG7	191	-1	5	6	1	12	0.0367798138695975	1
SPNS1	195	-1	5	12	7	12	0.168092455397633	1
ATG4B	196	-1	5	6	1	12	0.0367798138695975	1
POU4F3	205	-1	5	10	5	16	0.0564048473022946	1
BBC3	239	-1	5	12	7	12	0.168092455397633	1
PMAIP1	241	-1	5	12	7	12	0.168092455397633	1
ATG3	247	-1	5	6	1	12	0.0367798138695975	1
BCL2L11	257	-1	5	12	7	12	0.168092455397633	1
HRK	269	-1	5	12	7	12	0.168092455397633	1
RPS6KA3	273	-1	5	9	4	20	0.0417722534660394	1
TLN1	287	-1	5	8	3	21	0.0275264554339688	1
SMAD3	289	-1	5	16	11	6	0.0705921799814529	1
STAT1	299	-1	5	12	7	14	0.189809017722071	1
KRT18	331	-1	5	9	4	15	0.143632375217591	1
NLRP1	334	-1	5	9	4	13	0.121788456182037	1
IFNG	348	-1	5	8	3	21	0.043209515731444	1
RPS6KB1	368	-1	5	9	4	20	0.100394641458158	1
YWHAQ	386	-1	5	9	4	20	0.143632375217591	1
RPS6KA5	390	-1	5	11	6	16	0.0706014019049521	1
DIABLO	421	-1	5	8	3	20	0.101912913122134	1
IL6	440	-1	5	12	7	13	0.256981215668293	1
BNIP3L	455	-1	5	12	7	12	0.168092455397633	1
VHL	487	-1	5	12	7	13	0.23414683322079	1
MYB	489	-1	5	8	3	20	0.0811907707305759	1
HDAC3	528	-1	5	8	3	22	0.144957117356791	1
TRIM8	533	-1	5	13	8	10	0.31505072740395	1
CEBPB	576	-1	5	8	3	22	0.12323742677903	1
UBE2I	662	-1	5	12	7	13	0.146612696727596	1
HDAC10	664	-1	5	10	5	14	0.229392849425865	1
SUMO3	666	-1	5	10	5	15	0.253275654011396	1
HIF1AN	713	-1	5	15	10	7	0.437697361401183	1
NF1	716	-1	5	13	8	9	0.396500838642234	1
TLR9	726	-1	5	11	6	15	0.154494832585492	1
CYCS	807	-1	5	10	5	11	0.161163126968756	1
ERBB4	814	-1	5	10	5	18	0.0564048473022946	1
DNAJB1	836	-1	5	12	7	12	0.125379966952898	1
BMF	880	-1	5	12	7	12	0.168092455397633	1
MARK1	886	-1	5	10	5	16	0.117542551552823	1
TYK2	930	-1	5	7	2	24	0.0791079589142108	1
XAF1	941	-1	5	8	3	20	0.101912913122134	1
PPM1E	963	-1	5	11	6	15	0.3190339591655	1
IKBKG	1003	-1	5	10	5	17	0.13917590063934	1
IL15	1035	-1	5	9	4	16	0.0796484127879563	1
ACVR1	1045	-1	5	11	6	11	0.111568848243205	1
BMPR1B	1047	-1	5	11	6	11	0.111568848243205	1
IL6R	1067	-1	5	10	5	17	0.0564048473022946	1
CISH	1076	-1	5	9	4	18	0.143632375217591	1
PBK	1198	-1	5	9	4	18	0.0143590533203632	1
