"","exp1","exp2","Jc"
"243","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_10 µM",0.196261682242991
"244","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_20 µM",0.165
"245","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_5 µM",0.143410852713178
"246","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.192622950819672
"247","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.176678445229682
"248","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_10 µM",0.171428571428571
"249","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_100 nM",0.202586206896552
"250","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 um",0.188
"251","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 µM",1
"252","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0385278895917194
"253","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.346938775510204
"254","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 um",0.140425531914894
"255","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.380208333333333
"256","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 um",0.229838709677419
"257","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.331683168316832
"258","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10 µM",0.4
"259","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10.0 um",0.158798283261803
"260","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 um",0.23728813559322
"261","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0692771084337349
"262","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_6 h_10 µM",0.106918238993711
"263","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_24 h_10 µM",0.143396226415094
"264","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_6 h_10 µM",0.217741935483871
"265","geldanamycin_HEPG2_24 h_0.04 µM","quercetin_HEPG2_6 h_10 µM",0.218446601941748
"266","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.04 um",0.265486725663717
"267","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.12 um",0.2
"268","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.37 um",0.224669603524229
"269","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_1.11 um",0.227272727272727
"270","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_10.0 um",0.188612099644128
"271","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_3.33 um",0.237547892720307
"272","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_6 h_10 µM",0.197309417040359
"273","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_10 µM",0.130081300813008
"274","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_3 µM",0.23046875
"275","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_10 µM",0.224576271186441
"276","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_3 µM",0.189964157706093
"277","geldanamycin_HEPG2_24 h_0.04 µM","temozolomide_HEPG2_6 h_10 µM",0.0407801418439716
"278","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.285714285714286
"279","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.203252032520325
"280","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.208695652173913
"281","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.172566371681416
"282","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.186234817813765
"283","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.166666666666667
"284","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.215909090909091
"285","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.196506550218341
"286","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0349112426035503
"287","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.210344827586207
"288","geldanamycin_HEPG2_24 h_0.04 µM","thapsigargin_HEPG2_6 h_10 µM",0.133079847908745
"289","geldanamycin_HEPG2_24 h_0.04 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.209558823529412
"290","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_20 µM",0.209486166007905
"291","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_5 µM",0.127118644067797
"292","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_10 µM",0.188
"293","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_20 µM",0.170940170940171
"294","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_5 µM",0.142857142857143
"295","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.0334900117508813
"296","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.0477021524141943
"297","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_10 µM",0.0369515011547344
"298","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_100 nM",0.0282519128899353
"299","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 um",0.02975495915986
"300","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 µM",0.0385278895917194
"301","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 um",1
"302","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 µM",0.0254588513913558
"303","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 um",0.028436018957346
"304","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 µM",0.027267338470658
"305","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 um",0.0332167832167832
"306","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 µM",0.0265957446808511
"307","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10 µM",0.0317460317460317
"308","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10.0 um",0.025974025974026
"309","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 um",0.0340775558166862
"310","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 µM",0.888759464181712
"311","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_6 h_10 µM",0.0569105691056911
"312","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_24 h_10 µM",0.0290528762347472
"313","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_6 h_10 µM",0.0254924681344148
"314","geldanamycin_HEPG2_24 h_0.12 um","quercetin_HEPG2_6 h_10 µM",0.0238237045860631
"315","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.04 um",0.0287390029325513
"316","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.12 um",0.0269953051643192
"317","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.37 um",0.0270588235294118
"318","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_1.11 um",0.0436029833620195
"319","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_10.0 um",0.0350373348650201
"320","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_3.33 um",0.0340646651270208
"321","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_6 h_10 µM",0.02602010644589
"322","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_10 µM",0.0288744843842074
"323","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_3 µM",0.0282583621683968
"324","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_10 µM",0.0317087492660012
"325","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_3 µM",0.054481546572935
"326","geldanamycin_HEPG2_24 h_0.12 um","temozolomide_HEPG2_6 h_10 µM",0.899411764705882
"327","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.0324261725535611
"328","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.024390243902439
"329","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.0258519388954172
"330","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0260509177027827
"331","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.0358823529411765
"332","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0318772136953955
"333","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.0413271245634459
"334","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.0277286135693215
"335","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.900177200236267
"336","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0478110599078341
"337","geldanamycin_HEPG2_24 h_0.12 um","thapsigargin_HEPG2_6 h_10 µM",0.0315420560747664
"338","geldanamycin_HEPG2_24 h_0.12 um","VU-0418946-1_HEPG2_6 h_10 µM",0.0447674418604651
"339","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_20 µM",0.0380339379754242
"340","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_5 µM",0.0236127508854782
"341","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_10 µM",0.0351906158357771
"342","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_20 µM",0.024103468547913
"343","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_5 µM",0.0367816091954023
"344","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.205555555555556
"345","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.215962441314554
"346","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_10 µM",0.159817351598174
"347","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_100 nM",0.205882352941176
"348","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 um",0.173684210526316
"349","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.346938775510204
"350","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0254588513913558
"351","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 µM",1
"352","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 um",0.197530864197531
"353","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.720720720720721
"354","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 um",0.283333333333333
"355","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.547619047619048
"356","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10 µM",0.51063829787234
"357","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10.0 um",0.248407643312102
"358","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 um",0.274853801169591
"359","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0461254612546125
"360","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_6 h_10 µM",0.148760330578512
"361","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_24 h_10 µM",0.145
"362","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_6 h_10 µM",0.225806451612903
"363","geldanamycin_HEPG2_24 h_0.12 µM","quercetin_HEPG2_6 h_10 µM",0.220689655172414
"364","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.04 um",0.19774011299435
"365","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.12 um",0.209302325581395
"366","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.37 um",0.251533742331288
"367","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_1.11 um",0.199134199134199
"368","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_10.0 um",0.238095238095238
"369","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_3.33 um",0.245
"370","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_6 h_10 µM",0.213836477987421
"371","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_10 µM",0.159090909090909
"372","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_3 µM",0.147619047619048
"373","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_10 µM",0.295180722891566
"374","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_3 µM",0.222748815165877
"375","geldanamycin_HEPG2_24 h_0.12 µM","temozolomide_HEPG2_6 h_10 µM",0.025531914893617
"376","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.193069306930693
"377","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.162303664921466
"378","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.207100591715976
"379","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.208860759493671
"380","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.19672131147541
"381","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.190751445086705
"382","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.148837209302326
"383","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.25
"384","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0207190737355271
"385","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.173728813559322
"386","geldanamycin_HEPG2_24 h_0.12 µM","thapsigargin_HEPG2_6 h_10 µM",0.166666666666667
"387","geldanamycin_HEPG2_24 h_0.12 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.191588785046729
"388","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_20 µM",0.177664974619289
"389","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_5 µM",0.129411764705882
"390","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_10 µM",0.205405405405405
"391","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_20 µM",0.204819277108434
"392","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_5 µM",0.174887892376682
"393","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.175531914893617
"394","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.143478260869565
"395","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_10 µM",0.15695067264574
"396","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_100 nM",0.194285714285714
"397","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 um",0.146464646464646
"398","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 µM",0.140425531914894
"399","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 um",0.028436018957346
"400","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 µM",0.197530864197531
"401","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 um",1
"402","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 µM",0.203703703703704
"403","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 um",0.163366336633663
"404","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 µM",0.198795180722892
"405","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10 µM",0.212290502793296
"406","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10.0 um",0.142857142857143
"407","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 um",0.213114754098361
"408","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 µM",0.0209580838323353
"409","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_6 h_10 µM",0.0972762645914397
"410","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_24 h_10 µM",0.142156862745098
"411","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_6 h_10 µM",0.202072538860104
"412","geldanamycin_HEPG2_24 h_0.37 um","quercetin_HEPG2_6 h_10 µM",0.183006535947712
"413","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.04 um",0.161290322580645
"414","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.12 um",0.269461077844311
"415","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.37 um",0.149171270718232
"416","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_1.11 um",0.137651821862348
"417","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_10.0 um",0.211009174311927
"418","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_3.33 um",0.160550458715596
"419","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_6 h_10 µM",0.208588957055215
"420","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_10 µM",0.216374269005848
"421","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_3 µM",0.195121951219512
"422","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_10 µM",0.158730158730159
"423","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_3 µM",0.110169491525424
"424","geldanamycin_HEPG2_24 h_0.37 um","temozolomide_HEPG2_6 h_10 µM",0.0298416565164434
"425","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.172248803827751
"426","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.141414141414141
"427","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.162011173184358
"428","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.174698795180723
"429","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.198924731182796
"430","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.2
"431","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.172897196261682
"432","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.179190751445087
"433","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0313267813267813
"434","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.151639344262295
"435","geldanamycin_HEPG2_24 h_0.37 um","thapsigargin_HEPG2_6 h_10 µM",0.212765957446809
"436","geldanamycin_HEPG2_24 h_0.37 um","VU-0418946-1_HEPG2_6 h_10 µM",0.177272727272727
"437","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_20 µM",0.174129353233831
"438","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_5 µM",0.159763313609467
"439","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_10 µM",0.18848167539267
"440","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_20 µM",0.146067415730337
"441","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_5 µM",0.161572052401747
"442","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.204419889502762
"443","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.187214611872146
"444","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_10 µM",0.164383561643836
"445","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_100 nM",0.240963855421687
"446","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 um",0.191489361702128
"447","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.380208333333333
"448","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 um",0.027267338470658
"449","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.720720720720721
"450","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 um",0.203703703703704
"451","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 µM",1
"452","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 um",0.288888888888889
"453","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.53125
"454","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10 µM",0.573529411764706
"455","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10.0 um",0.208588957055215
"456","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 um",0.273255813953488
"457","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0460971112476951
"458","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_6 h_10 µM",0.14344262295082
"459","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_24 h_10 µM",0.15
"460","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_6 h_10 µM",0.192708333333333
"461","geldanamycin_HEPG2_24 h_0.37 µM","quercetin_HEPG2_6 h_10 µM",0.202702702702703
"462","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.04 um",0.203389830508475
"463","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.12 um",0.215116279069767
"464","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.37 um",0.220238095238095
"465","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_1.11 um",0.241071428571429
"466","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_10.0 um",0.231132075471698
"467","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_3.33 um",0.231527093596059
"468","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_6 h_10 µM",0.2125
"469","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_10 µM",0.15819209039548
"470","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_3 µM",0.146919431279621
"471","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_10 µM",0.248554913294798
"472","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_3 µM",0.221698113207547
"473","geldanamycin_HEPG2_24 h_0.37 µM","temozolomide_HEPG2_6 h_10 µM",0.0242718446601942
"474","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.198019801980198
"475","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.161458333333333
"476","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.151685393258427
"477","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.177914110429448
"478","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.195652173913043
"479","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.189655172413793
"480","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.137614678899083
"481","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.248447204968944
"482","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0169902912621359
"483","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.177966101694915
"484","geldanamycin_HEPG2_24 h_0.37 µM","thapsigargin_HEPG2_6 h_10 µM",0.147959183673469
"485","geldanamycin_HEPG2_24 h_0.37 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.196261682242991
