"","exp1","exp2","cor_coef"
"241","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_24 h_20 µM",0.435382076470708
"242","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_24 h_5 µM",0.0874292355772641
"243","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_10 µM",0.160836100857433
"244","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_20 µM",-0.0652473810566371
"245","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_5 µM",0.484955272148266
"246","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.803923217468164
"247","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.867541802318237
"248","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_10 µM",0.468834835348694
"249","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_100 nM",0.464621728734692
"250","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 um",0.229296812842221
"251","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 µM",1
"252","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 um",0.630058458359238
"253","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.85698833978837
"254","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 um",0.356846364433433
"255","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.690217976242406
"256","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 um",0.686735631968054
"257","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.872510884013756
"258","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10 µM",0.44269597679861
"259","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10.0 um",0.42576667283096
"260","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 um",0.883195362947438
"261","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.652935939991776
"262","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_6 h_10 µM",-0.00928914854410842
"263","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_24 h_10 µM",0.652501027820306
"264","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_6 h_10 µM",0.745808493415621
"265","geldanamycin_HEPG2_24 h_0.04 µM","quercetin_HEPG2_6 h_10 µM",0.862130194986803
"266","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.04 um",0.891582787071694
"267","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.12 um",0.77155036325101
"268","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.37 um",0.627141602571835
"269","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_1.11 um",0.519467828844656
"270","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_10.0 um",0.460943388527018
"271","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_3.33 um",0.753872041007938
"272","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_6 h_10 µM",0.463055201948622
"273","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_10 µM",0.837443405034931
"274","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_3 µM",-0.0894662841150691
"275","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_10 µM",0.779592241168416
"276","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_3 µM",0.682489448632529
"277","geldanamycin_HEPG2_24 h_0.04 µM","temozolomide_HEPG2_6 h_10 µM",0.632591228517455
"278","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.496997826340338
"279","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.48054588664549
"280","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.507206992040189
"281","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.439808444876002
"282","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.876938499460037
"283","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.373340757581784
"284","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.471081857249245
"285","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.749632315259551
"286","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.136684476564133
"287","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.80922443756632
"288","geldanamycin_HEPG2_24 h_0.04 µM","thapsigargin_HEPG2_6 h_10 µM",0.416806124973978
"289","geldanamycin_HEPG2_24 h_0.04 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.765279266341167
"290","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_20 µM",0.427178372101151
"291","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_5 µM",0.284206249700153
"292","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_10 µM",0.427309256719037
"293","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_20 µM",-0.0372340859951995
"294","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_5 µM",0.455066280949273
"295","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.885196035560593
"296","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.632938606824924
"297","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_10 µM",-0.0589775034476543
"298","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_100 nM",-0.0815141232101974
"299","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 um",-0.0526024583214626
"300","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 µM",0.630058458359238
"301","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 um",1
"302","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 µM",0.538772528207558
"303","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 um",-0.10073340139326
"304","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 µM",0.712968544699468
"305","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 um",0.799022300271105
"306","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 µM",0.629773351373405
"307","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10 µM",-0.0721703452496292
"308","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10.0 um",-0.0686193288562989
"309","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 um",0.752090347989541
"310","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 µM",0.996594177765764
"311","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_6 h_10 µM",-0.056112637096565
"312","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_24 h_10 µM",0.720142752222327
"313","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_6 h_10 µM",0.660461168052583
"314","geldanamycin_HEPG2_24 h_0.12 um","quercetin_HEPG2_6 h_10 µM",0.516564982493644
"315","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.04 um",0.702508686626277
"316","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.12 um",0.82734272104641
"317","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.37 um",0.730942397673882
"318","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_1.11 um",-0.0392701765233854
"319","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_10.0 um",-0.0565264565458505
"320","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_3.33 um",0.880165311415587
"321","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_6 h_10 µM",-0.0627675929867037
"322","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_10 µM",0.498322818597704
"323","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_3 µM",-0.0571540292942494
"324","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_10 µM",0.844827672882032
"325","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_3 µM",0.916841749419325
"326","geldanamycin_HEPG2_24 h_0.12 um","temozolomide_HEPG2_6 h_10 µM",0.999495291234962
"327","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",-0.0485930795358905
"328","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",-0.0700901485380544
"329","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",-0.057820662139819
"330","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",-0.0669725265595779
"331","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.593231251025599
"332","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",-0.0860695114669822
"333","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",-0.0639244711846661
"334","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.453886835149552
"335","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.017112747554615
"336","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.787543607387331
"337","geldanamycin_HEPG2_24 h_0.12 um","thapsigargin_HEPG2_6 h_10 µM",-0.0490963380787605
"338","geldanamycin_HEPG2_24 h_0.12 um","VU-0418946-1_HEPG2_6 h_10 µM",0.557878808533796
"339","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_20 µM",-0.0640530332378307
"340","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_5 µM",-0.0819801926186394
"341","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_10 µM",-0.0532353999428157
"342","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_20 µM",-0.051193573079794
"343","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_5 µM",-0.0458431446420658
"344","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.73261166665011
"345","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.884063499897142
"346","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_10 µM",0.514341623432956
"347","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_100 nM",0.508614001779953
"348","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 um",0.52791516755496
"349","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.85698833978837
"350","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 um",0.538772528207558
"351","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 µM",1
"352","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 um",0.423810895315822
"353","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.734046784552828
"354","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 um",0.612574084263087
"355","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.873452630259151
"356","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10 µM",0.611211134424894
"357","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10.0 um",0.53217306518086
"358","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 um",0.853188076741908
"359","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.562178823587846
"360","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_6 h_10 µM",0.0425150854061487
"361","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_24 h_10 µM",0.610543864399062
"362","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_6 h_10 µM",0.610933012044353
"363","geldanamycin_HEPG2_24 h_0.12 µM","quercetin_HEPG2_6 h_10 µM",0.920468336802473
"364","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.04 um",0.917840883539802
"365","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.12 um",0.682940061202052
"366","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.37 um",0.485852148305195
"367","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_1.11 um",0.636540352383422
"368","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_10.0 um",0.534552401304085
"369","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_3.33 um",0.659723061746074
"370","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_6 h_10 µM",0.476592120588183
"371","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_10 µM",0.890838362875098
"372","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_3 µM",0.194652238564608
"373","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_10 µM",0.683287786357926
"374","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_3 µM",0.581244755133979
"375","geldanamycin_HEPG2_24 h_0.12 µM","temozolomide_HEPG2_6 h_10 µM",0.541180374996545
"376","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.610044675746514
"377","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.540591412724486
"378","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.660505459819563
"379","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.468146901951624
"380","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.881577650917785
"381","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.259123401052193
"382","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.473728719383179
"383","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.80680184667583
"384","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0387713531903598
"385","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.764812475257538
"386","geldanamycin_HEPG2_24 h_0.12 µM","thapsigargin_HEPG2_6 h_10 µM",0.5688156052699
"387","geldanamycin_HEPG2_24 h_0.12 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.776121359104852
"388","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_20 µM",0.530704852069086
"389","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_5 µM",0.178189741745321
"390","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_10 µM",0.403466736810371
"391","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_20 µM",-0.108060537008888
"392","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_5 µM",0.680218177307801
"393","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.0879983826073416
"394","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.530123577550388
"395","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_10 µM",0.429347692467775
"396","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_100 nM",0.812647137729202
"397","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 um",0.207066480560024
"398","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 µM",0.356846364433433
"399","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 um",-0.10073340139326
"400","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 µM",0.423810895315822
"401","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 um",1
"402","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 µM",0.218338751529131
"403","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 um",0.109072342609034
"404","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 µM",0.359446575383955
"405","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10 µM",0.818583081068717
"406","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10.0 um",0.80016513741505
"407","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 um",0.355217805919772
"408","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 µM",-0.0939082602327809
"409","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_6 h_10 µM",0.230371499885873
"410","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_24 h_10 µM",0.065736654517311
"411","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_6 h_10 µM",-0.0141504453884883
"412","geldanamycin_HEPG2_24 h_0.37 um","quercetin_HEPG2_6 h_10 µM",0.532951351916092
"413","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.04 um",0.293932021759149
"414","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.12 um",0.198598751688024
"415","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.37 um",-0.0787240210299896
"416","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_1.11 um",0.714890143283117
"417","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_10.0 um",0.78691063475493
"418","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_3.33 um",0.096378056481339
"419","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_6 h_10 µM",0.54819268763549
"420","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_10 µM",0.563048327916578
"421","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_3 µM",0.0639163808831128
"422","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_10 µM",0.180258342747157
"423","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_3 µM",-0.0632948465400776
"424","geldanamycin_HEPG2_24 h_0.37 um","temozolomide_HEPG2_6 h_10 µM",-0.0971692241618911
"425","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.744682924011348
"426","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.63070729770354
"427","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.670243432531169
"428","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.542828787854348
"429","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.552864116906842
"430","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.249952231915416
"431","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.529213992894407
"432","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.53238293403483
"433","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.051677419997789
"434","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.24250036597543
"435","geldanamycin_HEPG2_24 h_0.37 um","thapsigargin_HEPG2_6 h_10 µM",0.563346889684901
"436","geldanamycin_HEPG2_24 h_0.37 um","VU-0418946-1_HEPG2_6 h_10 µM",0.369335845954396
"437","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_20 µM",0.506813540751729
"438","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_5 µM",0.522243526882894
"439","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_10 µM",0.412070493691275
"440","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_20 µM",0.283192898225338
"441","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_5 µM",0.592614798469784
"442","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.835101703633161
"443","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.751520529853468
"444","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0687390271081608
"445","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_100 nM",0.231895987223232
"446","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 um",0.199701921275939
"447","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.690217976242406
"448","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 um",0.712968544699468
"449","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.734046784552828
"450","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 um",0.218338751529131
"451","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 µM",1
"452","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 um",0.752618035497918
"453","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.793208525857953
"454","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10 µM",0.318629325655202
"455","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10.0 um",0.341346471159103
"456","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 um",0.831665432281624
"457","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.713122161049842
"458","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_6 h_10 µM",-0.0229101666832693
"459","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_24 h_10 µM",0.704680852077771
"460","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_6 h_10 µM",0.71294742109579
"461","geldanamycin_HEPG2_24 h_0.37 µM","quercetin_HEPG2_6 h_10 µM",0.730776859076
"462","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.04 um",0.722093206850629
"463","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.12 um",0.754642209562817
"464","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.37 um",0.649389787980036
"465","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_1.11 um",0.206301898865811
"466","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_10.0 um",0.139441380097035
"467","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_3.33 um",0.774166397845613
"468","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_6 h_10 µM",0.113896285775538
"469","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_10 µM",0.638214767268613
"470","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_3 µM",0.262417035269657
"471","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_10 µM",0.764184495288689
"472","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_3 µM",0.810085086927286
"473","geldanamycin_HEPG2_24 h_0.37 µM","temozolomide_HEPG2_6 h_10 µM",0.715982349137816
"474","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.21544952453537
"475","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.142724021599483
"476","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.194690308944394
"477","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.104195787328827
"478","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.684022140822272
"479","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.274773526359941
"480","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.0698176578949741
"481","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.730640171502678
"482","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0503985402124889
