NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
MMP14	141	-1	6	17	11	6	0.111607998155398	1
ATAD2	148	-1	6	11	5	19	0.0881846532265229	1
E2F4	154	-1	6	10	4	21	0.105705094907529	1
RBL2	155	-1	6	10	4	17	0.105705094907529	1
CAPN2	199	-1	6	9	3	24	0.0574803773896231	1
PTPRF	278	-1	6	10	4	22	0.0828817264658484	1
MAP3K14	308	-1	6	17	11	8	0.0721767974248082	1
KLKB1	319	-1	6	15	9	7	0.0783261195935515	1
USP1	381	-1	6	13	7	11	0.141871170217344	1
NCOA3	396	-1	6	12	6	15	0.0912490153769836	1
MAP2K2	430	-1	6	16	10	10	0.0618402718488047	1
NEK11	586	-1	6	11	5	18	0.0665516986881653	1
GRB2	650	-1	6	11	5	19	0.0776973294622352	1
MED14	699	-1	6	14	8	12	0.125956625222043	1
TLR2	703	-1	6	15	9	11	0.103532728186861	1
TDG	709	-1	6	13	7	14	0.12426338828897	1
SUMO2	714	-1	6	16	10	8	0.101742508803332	1
SHPRH	751	-1	6	13	7	11	0.141871170217344	1
RNF168	779	-1	6	13	7	9	0.0925675132817263	1
HUWE1	799	-1	6	11	5	19	0.0665516986881653	1
BAZ1B	802	-1	6	13	7	9	0.0925675132817263	1
GNA11	809	-1	6	14	8	14	0.0670751691258267	1
RING1	827	-1	6	10	4	6	0.0733944135857214	1
ARAF	840	-1	6	17	11	8	0.0721767974248082	1
FLI1	843	-1	6	10	4	17	0.110998305185656	1
GADD45B	895	-1	6	13	7	16	0.149559571065855	1
ERN1	923	-1	6	15	9	12	0.0783261195935515	1
VAV1	1006	-1	6	16	10	10	0.075661353533144	1
IL6ST	1032	-1	6	13	7	15	0.133430439572728	1
NRG3	1038	-1	6	12	6	17	0.0799862114957423	1
ACVRL1	1046	-1	6	13	7	11	0.0925675132817263	1
NRG4	1055	-1	6	12	6	17	0.0799862114957423	1
MAPK8IP3	1058	-1	6	16	10	9	0.088994929066825	1
CNTF	1070	-1	6	13	7	14	0.133430439572728	1
ACVR1B	1074	-1	6	19	13	2	0.104807923231266	1
SKIL	1084	-1	6	19	13	2	0.104807923231266	1
BMPR2	1105	-1	6	15	9	8	0.103532728186861	1
IL27	1117	-1	6	10	4	20	0.0991534980822135	1
CTF1	1121	-1	6	13	7	14	0.133430439572728	1
MTMR4	1124	-1	6	19	13	2	0.104807923231266	1
HYAL2	1125	-1	6	14	8	11	0.0924795940882145	1
GDNF	1165	-1	6	13	7	14	0.0553248968222075	1
RARA	1171	-1	6	15	9	12	0.0783261195935515	1
NR2F2	1175	-1	6	15	9	10	0.136629749287677	1
PRDX1	1197	-1	6	11	5	18	0.0665516986881653	1
PEA15	1202	-1	6	17	11	8	0.0721767974248082	1
IL2RG	1210	-1	6	10	4	21	0.0733944135857214	1
IL7	1211	-1	6	9	3	21	0.0574803773896231	1
NRG2	1221	-1	6	12	6	17	0.0799862114957423	1
LEP	1222	-1	6	15	9	10	0.0912292959305317	1
DVL3	1225	-1	6	15	9	12	0.136629749287677	1
ACVR1C	1231	-1	6	19	13	2	0.104807923231266	1
IL9	1238	-1	6	10	4	18	0.0733944135857214	1
SOS1	1241	-1	6	14	8	13	0.0800496222812666	1
HGS	1244	-1	6	17	11	7	0.123521253816863	1
IRS2	1257	-1	6	12	6	17	0.068118828915638	1
EIF4E	1268	-1	6	19	13	2	0.104807923231266	1
IL11	1279	-1	6	13	7	14	0.133430439572728	1
NR3C1	1281	-1	6	14	8	14	0.125956625222043	1
RAP1B	1395	-1	6	13	7	14	0.0806736057864332	1
NR3C2	1402	-1	6	14	8	12	0.125956625222043	1
NRIP1	1409	-1	6	13	7	14	0.0925675132817263	1
APLN	1443	-1	6	14	8	6	0.0670751691258267	1
APELA	1444	-1	6	14	8	6	0.0670751691258267	1
CLCF1	1479	-1	6	13	7	14	0.133430439572728	1
CRLF1	1480	-1	6	13	7	14	0.133430439572728	1
PDYN	1497	-1	6	14	8	6	0.0670751691258267	1
ANXA1	1508	-1	6	14	8	6	0.0670751691258267	1
MT-RNR2	1509	-1	6	13	7	5	0.0682095330400305	1
SAA1	1510	-1	6	13	7	5	0.0682095330400305	1
GDF15	1515	-1	6	12	6	17	0.0912490153769836	1
EBI3	1560	-1	6	10	4	20	0.0991534980822135	1
PNOC	1578	-1	6	14	8	6	0.0670751691258267	1
AVP	1586	-1	6	13	7	16	0.12426338828897	1
QRFP	1602	-1	6	14	8	6	0.0670751691258267	1
IQGAP1	1623	-1	6	17	11	8	0.0721767974248082	1
RAPGEF2	1670	-1	6	15	9	10	0.0783261195935515	1
PRKG2	1683	-1	6	14	8	13	0.104291495590179	1
DOK1	1704	-1	6	10	4	21	0.0991534980822135	1
DLG4	1747	-1	6	13	7	14	0.0806736057864332	1
OPRD1	1756	-1	6	15	9	11	0.0912292959305317	1
OPRL1	1758	-1	6	15	9	11	0.0912292959305317	1
TRIP6	1792	-1	6	14	8	12	0.0670751691258267	1
CASP4	1794	-1	6	11	5	17	0.0881846532265229	1
CARD6	1797	-1	6	14	8	12	0.0670751691258267	1
TEC	1813	-1	6	13	7	15	0.0553248968222075	1
MALT1	1817	-1	6	13	7	14	0.0553248968222075	1
P2RY14	1837	-1	6	15	9	11	0.0912292959305317	1
FPR1	1851	-1	6	15	9	11	0.0912292959305317	1
PSPN	1905	-1	6	13	7	14	0.0553248968222075	1
PTH	1919	-1	6	12	6	14	0.101829226425178	1
PTP4A3	1921	-1	6	17	11	8	0.0721767974248082	1
FLCN	1933	-1	6	11	5	15	0.121960707169536	1
GALR3	1940	-1	6	15	9	11	0.0912292959305317	1
AHSA1	1955	-1	6	8	2	26	0.0561320453549609	1
HTR1D	1971	-1	6	15	9	11	0.0912292959305317	1
RIT2	2002	-1	6	13	7	14	0.0806736057864332	1
PCBD1	2011	-1	6	14	8	8	0.0800496222812666	1
RITA1	2032	-1	6	11	5	10	0.0979226219076114	1
PAK4	2042	-1	6	13	7	16	0.12426338828897	1
AMER1	2071	-1	6	10	4	22	0.0828817264658484	1
SHC3	2107	-1	6	11	5	19	0.0776973294622352	1
TET3	2195	-1	6	7	1	2	0.0303776032647275	1
TLX3	2213	-1	6	7	1	2	0.0363248377995967	1
TRIP11	2238	-1	6	10	4	18	0.06316448658065	1
APLNR	2292	-1	6	15	9	11	0.0912292959305317	1
CDH15	2296	-1	6	16	10	8	0.075661353533144	1
MYOD1	2301	-1	6	15	9	9	0.155574771836189	1
AFDN	2320	-1	6	14	8	13	0.0924795940882145	1
CAPN3	2339	-1	6	10	4	22	0.06316448658065	1
LARP4B	2477	-1	6	14	8	1	0.0537232982099326	1
ARTN	2503	-1	6	13	7	14	0.0553248968222075	1
COPS3	2531	-1	6	14	8	12	0.0800496222812666	1
FPR2	2573	-1	6	14	8	12	0.0924795940882145	1
FGF19	2581	-1	6	16	10	10	0.0618402718488047	1
GPER1	2589	-1	6	16	10	9	0.088994929066825	1
GRIP1	2596	-1	6	13	7	7	0.0553248968222075	1
KAT6B	2635	-1	6	15	9	6	0.126232258255108	1
KRT14	2646	-1	6	11	5	16	0.114881386663982	1
MAPK6	2663	-1	6	12	6	12	0.0912490153769836	1
ADRB1	2664	-1	6	14	8	12	0.104291495590179	1
MLF1	2682	-1	6	11	5	4	0.0429989165300256	1
MYLK2	2702	-1	6	13	7	7	0.0553248968222075	1
ARNT	2716	-1	6	9	3	18	0.0377332958161093	1
NFX1	2717	-1	6	14	8	1	0.0537232982099326	1
NRTN	2728	-1	6	13	7	14	0.0553248968222075	1
INHBE	2889	-1	6	15	9	1	0.0511541164911988	1
LEFTY2	2914	-1	6	15	9	1	0.0511541164911988	1
PLAT	2924	-1	6	17	11	8	0.0721767974248082	1
RNASE2	2928	-1	6	15	9	11	0.103532728186861	1
PAN3	2981	-1	6	14	8	1	0.0537232982099326	1
USP6NL	2985	-1	6	11	5	19	0.0776973294622352	1
AP2A1	2996	-1	6	11	5	19	0.0776973294622352	1
GADD45G	3022	-1	6	13	7	16	0.149559571065855	1
F11R	3041	-1	6	17	11	8	0.0721767974248082	1
PLD2	3042	-1	6	17	11	8	0.0721767974248082	1
ARF6	3043	-1	6	17	11	8	0.0721767974248082	1
RIT1	3045	-1	6	13	7	14	0.0806736057864332	1
S100A4	3069	-1	6	13	7	15	0.103816977142919	1
PPARGC1A	3110	-1	6	13	7	13	0.103816977142919	1
CSF2RB	3200	-1	6	15	9	11	0.0649041649036341	1
WIPF1	3201	-1	6	14	8	1	0.0537232982099326	1
TMEM173	3239	-1	6	14	8	11	0.104291495590179	1
TPPP	3284	-1	6	16	10	9	0.088994929066825	1
DNTT	3333	-1	6	13	7	11	0.141871170217344	1
MS4A2	3385	-1	6	11	5	19	0.0776973294622352	1
GATA4	3414	-1	6	13	7	7	0.0553248968222075	1
RAD23B	3421	-1	6	13	7	10	0.12426338828897	1
PAN2	3443	-1	6	14	8	1	0.0537232982099326	1
SP100	3459	-1	6	7	1	2	0.0363248377995967	1
SHC2	3494	-1	6	11	5	19	0.0776973294622352	1
SHC4	3502	-1	6	11	5	19	0.0776973294622352	1
TBP	3513	-1	6	14	8	12	0.125956625222043	1
SMARCC1	3514	-1	6	14	8	12	0.125956625222043	1
SMARCD1	3515	-1	6	14	8	12	0.125956625222043	1
SMARCE1	3516	-1	6	14	8	12	0.125956625222043	1
CAV1	2	1	5	13	8	15	0.208990034064629	1
CDK5	41	1	5	12	7	17	0.236434516487223	1
GABARAP	43	1	5	12	7	16	0.138091046931487	1
PHB2	77	1	5	13	8	12	0.151054790549493	1
PAX3	120	1	5	15	10	5	0.185835564674234	1
DACH2	121	1	5	10	5	2	0.134954568432604	1
PCNA	151	1	5	14	9	13	0.209493603870211	1
HBP1	170	1	5	10	5	19	0.10764775534753	1
MTOR	179	1	5	12	7	17	0.20660775591316	1
BNIP3	194	1	5	11	6	17	0.193056799030092	1
AKT2	229	1	5	10	5	21	0.168361463057018	1
MIB1	268	1	5	13	8	15	0.164148045252043	1
PUF60	296	1	5	10	5	19	0.10764775534753	1
NMI	330	1	5	10	5	19	0.134954568432604	1
TP73	343	1	5	10	5	19	0.134954568432604	1
PPM1A	426	1	5	10	5	21	0.10764775534753	1
EIF4G2	470	1	5	13	8	15	0.208990034064629	1
BMI1	579	1	5	14	9	12	0.219578890998522	1
MAT1A	656	1	5	14	9	12	0.198816930987665	1
MPG	710	1	5	13	8	12	0.151054790549493	1
TELO2	720	1	5	16	11	9	0.272877662488652	1
MDM4	742	1	5	16	11	8	0.127353465972247	1
RAD17	762	1	5	6	1	18	0.0683836866480091	1
AKT3	808	1	5	10	5	21	0.177461265188078	1
GNRH1	815	1	5	11	6	18	0.108881032467588	1
AES	821	1	5	10	5	20	0.10764775534753	1
HSPD1	838	1	5	11	6	13	0.193056799030092	1
CDCA3	871	1	5	14	9	10	0.23807382988084	1
ERCC5	887	1	5	12	7	12	0.197121845899796	1
SMAD6	1040	1	5	9	4	22	0.150625056750978	1
GRB10	1083	1	5	12	7	16	0.215344087470001	1
NCK2	1168	1	5	14	9	12	0.246503367939709	1
NR4A1	1180	1	5	12	7	16	0.186895632072623	1
NEDD4L	1189	1	5	15	10	10	0.0989803482419589	1
LEF1	1227	1	5	15	10	5	0.185835564674234	1
NKD1	1289	1	5	14	9	11	0.187506785359675	1
PTK2	1416	1	5	11	6	18	0.183699692058047	1
NPPA	1527	1	5	9	4	7	0.104106935360481	1
IL36RN	1564	1	5	11	6	8	0.0930864504196298	1
ILK	1667	1	5	11	6	19	0.162384966246714	1
RASA4	1686	1	5	10	5	18	0.10764775534753	1
EIF3J	1721	1	5	13	8	11	0.208990034064629	1
GABBR1	1724	1	5	11	6	16	0.1734742742896	1
SYNGAP1	1725	1	5	10	5	18	0.10764775534753	1
DNAJC5	1751	1	5	11	6	16	0.1734742742896	1
RB1CC1	1762	1	5	13	8	15	0.18797899824277	1
PPP2R2B	1820	1	5	9	4	22	0.104106935360481	1
PPP2R2C	1821	1	5	13	8	14	0.122208400332435	1
PSENEN	1904	1	5	10	5	19	0.177461265188078	1
PSTPIP1	1906	1	5	15	10	8	0.11576075722306	1
ETS1	1944	1	5	9	4	14	0.140725327622661	1
PTPRR	1958	1	5	14	9	13	0.119500484695862	1
HDAC5	1999	1	5	15	10	5	0.173451966306409	1
DACT1	2033	1	5	12	7	16	0.138091046931487	1
SARS	2072	1	5	10	5	19	0.10764775534753	1
SGK3	2095	1	5	10	5	21	0.10764775534753	1
ADIPOQ	2114	1	5	11	6	14	0.1734742742896	1
SRSF2	2153	1	5	14	9	11	0.13484382034895	1
STK24	2166	1	5	12	7	14	0.108332924743075	1
UBE2A	2248	1	5	11	6	14	0.183699692058047	1
ADIPOR2	2259	1	5	11	6	14	0.1734742742896	1
VWF	2268	1	5	10	5	17	0.19735737245008	1
ADAM17	2272	1	5	10	5	20	0.19735737245008	1
ADIPOR1	2286	1	5	11	6	14	0.1734742742896	1
ZNF521	2348	1	5	11	6	11	0.201511775094811	1
UCHL1	2487	1	5	16	11	8	0.127353465972247	1
FAM107A	2556	1	5	10	5	20	0.177461265188078	1
HSPA2	2615	1	5	15	10	11	0.131546880155784	1
KHSRP	2637	1	5	14	9	11	0.187506785359675	1
FERMT2	2639	1	5	11	6	18	0.215327602423783	1
FERMT1	2640	1	5	11	6	18	0.215327602423783	1
FERMT3	2641	1	5	11	6	18	0.215327602423783	1
LRP1B	2654	1	5	12	7	16	0.138091046931487	1
NUDT3	2734	1	5	10	5	20	0.168361463057018	1
LPP	2798	1	5	9	4	7	0.104106935360481	1
ZYX	2800	1	5	9	4	7	0.104106935360481	1
PLD1	2806	1	5	15	10	8	0.11576075722306	1
ITGB3	2816	1	5	10	5	20	0.19735737245008	1
ITGA4	2825	1	5	10	5	20	0.158226379543477	1
MADCAM1	2845	1	5	10	5	16	0.158226379543477	1
IBSP	2951	1	5	10	5	17	0.19735737245008	1
MTBP	3107	1	5	14	9	11	0.13484382034895	1
STX1A	3125	1	5	12	7	17	0.236434516487223	1
SAFB	3163	1	5	13	8	12	0.151054790549493	1
PITX2	3246	1	5	15	10	5	0.185835564674234	1
ANKRD12	3310	1	5	17	12	4	0.138042558467162	1
MYCBP	3313	1	5	10	5	19	0.10764775534753	1
GNGT2	3349	1	5	11	6	16	0.1734742742896	1
APBB1IP	3424	1	5	9	4	7	0.104106935360481	1
PARP10	3461	1	5	10	5	19	0.10764775534753	1
MMS19	3510	1	5	13	8	12	0.151054790549493	1
HMGB2	3539	1	5	11	6	14	0.193056799030092	1
CCNG1	3541	1	5	14	9	11	0.13484382034895	1
SRC	25	-1	5	13	8	15	0.122208400332435	1
FYN	33	-1	5	14	9	13	0.13484382034895	1
YES1	57	-1	5	13	8	14	0.122208400332435	1
TUB	114	-1	5	17	12	7	0.105687892539843	1
GATA3	118	-1	5	10	5	18	0.12181127695254	1
MDC1	156	-1	5	14	9	13	0.175516205850062	1
TRRAP	172	-1	5	10	5	19	0.10764775534753	1
MYC	173	-1	5	10	5	21	0.10764775534753	1
PDPK1	216	-1	5	9	4	23	0.104106935360481	1
ERBB2	228	-1	5	12	7	17	0.1515583209502	1
CDKN2A	262	-1	5	14	9	13	0.219578890998522	1
MAPK8	267	-1	5	15	10	11	0.131546880155784	1
ROCK1	285	-1	5	14	9	13	0.119500484695862	1
FUBP1	297	-1	5	10	5	19	0.10764775534753	1
PARP1	328	-1	5	14	9	13	0.13484382034895	1
BCL2	382	-1	5	10	5	20	0.177461265188078	1
CSNK2B	409	-1	5	13	8	15	0.164148045252043	1
XPC	413	-1	5	14	9	10	0.209493603870211	1
CAPNS1	415	-1	5	8	3	22	0.0974452721474841	1
WEE1	423	-1	5	15	10	11	0.247569707129409	1
DOT1L	448	-1	5	10	5	19	0.10764775534753	1
TAB1	460	-1	5	15	10	11	0.11576075722306	1
SP1	475	-1	5	12	7	17	0.186895632072623	1
RORC	501	-1	5	12	7	7	0.108332924743075	1
MTNR1A	522	-1	5	17	12	7	0.105687892539843	1
ATF1	540	-1	5	14	9	9	0.13484382034895	1
TNFSF13B	548	-1	5	16	11	7	0.111125662488577	1
HSPB1	566	-1	5	13	8	14	0.208990034064629	1
PTEN	571	-1	5	12	7	17	0.1515583209502	1
RPS6KA4	583	-1	5	12	7	17	0.123697304963884	1
PIAS4	588	-1	5	12	7	17	0.138091046931487	1
CSNK1D	608	-1	5	14	9	13	0.149249902794355	1
KAT2A	620	-1	5	12	7	16	0.108332924743075	1
MAPK11	637	-1	5	15	10	11	0.146378280853549	1
SLC2A4RG	639	-1	5	9	4	0	0.117430261786473	1
CDC7	661	-1	5	6	1	19	0.0683836866480091	1
MAP3K3	740	-1	5	11	6	17	0.108881032467588	1
ING2	741	-1	5	17	12	6	0.138042558467162	1
BTF3	747	-1	5	13	8	13	0.122208400332435	1
NEDD4	748	-1	5	7	2	26	0.0863240176910056	1
STK4	817	-1	5	14	9	12	0.162783997897042	1
RASSF1	835	-1	5	14	9	11	0.13484382034895	1
MAPKAPK3	839	-1	5	13	8	13	0.208990034064629	1
BRAF	841	-1	5	13	8	14	0.122208400332435	1
GATA1	861	-1	5	12	7	15	0.215344087470001	1
PSIP1	877	-1	5	12	7	15	0.197121845899796	1
MARK1	886	-1	5	14	9	11	0.187506785359675	1
SEM1	901	-1	5	16	11	3	0.127353465972247	1
CARD11	971	-1	5	12	7	10	0.0919969721562499	1
MAX	991	-1	5	10	5	19	0.10764775534753	1
ROR2	994	-1	5	14	9	13	0.119500484695862	1
IL15	1035	-1	5	13	8	11	0.137094859942949	1
NRAS	1042	-1	5	10	5	20	0.10764775534753	1
LRIG1	1095	-1	5	11	6	18	0.150414486174413	1
ANKRD6	1129	-1	5	12	7	16	0.138091046931487	1
DVL2	1130	-1	5	12	7	16	0.138091046931487	1
PDGFRB	1133	-1	5	12	7	16	0.123697304963884	1
ESR2	1177	-1	5	15	10	10	0.131546880155784	1
UBE2O	1188	-1	5	9	4	19	0.150625056750978	1
MUC1	1199	-1	5	15	10	11	0.131546880155784	1
LAMTOR3	1226	-1	5	16	11	9	0.111125662488577	1
MAP4K3	1247	-1	5	13	8	15	0.106350525593117	1
DUSP19	1260	-1	5	15	10	11	0.131546880155784	1
ELP1	1265	-1	5	15	10	11	0.131546880155784	1
CSNK1G1	1311	-1	5	14	9	13	0.162783997897042	1
LRRFIP2	1345	-1	5	14	9	11	0.187506785359675	1
EPHB2	1365	-1	5	13	8	14	0.122208400332435	1
PTN	1367	-1	5	13	8	14	0.122208400332435	1
DDR1	1372	-1	5	11	6	18	0.0930864504196298	1
DDR2	1373	-1	5	11	6	18	0.0930864504196298	1
NR2F1	1400	-1	5	15	10	7	0.197538206755103	1
NR2F6	1401	-1	5	15	10	7	0.197538206755103	1
HNF1A	1408	-1	5	13	8	12	0.151054790549493	1
IL33	1561	-1	5	11	6	8	0.0930864504196298	1
IL36A	1562	-1	5	11	6	8	0.0930864504196298	1
IL36B	1563	-1	5	11	6	8	0.0930864504196298	1
CORT	1610	-1	5	13	8	9	0.106350525593117	1
VRK1	1622	-1	5	14	9	12	0.13484382034895	1
YWHAH	1626	-1	5	10	5	21	0.168361463057018	1
CHRM2	1640	-1	5	14	9	12	0.119500484695862	1
SH3KBP1	1648	-1	5	14	9	12	0.13484382034895	1
ROCK2	1657	-1	5	9	4	21	0.0584001471692907	1
GNA12	1680	-1	5	10	5	20	0.0763923897181347	1
CYTH2	1681	-1	5	16	11	7	0.111125662488577	1
VTN	1754	-1	5	9	4	22	0.104106935360481	1
PTMA	1766	-1	5	9	4	21	0.15926165018621	1
ERC1	1774	-1	5	14	9	10	0.209493603870211	1
ITGB1BP1	1806	-1	5	11	6	18	0.215327602423783	1
CTDSPL	1890	-1	5	9	4	21	0.129645591642189	1
PTPN21	1934	-1	5	13	8	14	0.122208400332435	1
HOXB8	1966	-1	5	9	4	0	0.117430261786473	1
RGS6	1996	-1	5	10	5	17	0.19735737245008	1
RND1	2006	-1	5	15	10	11	0.131546880155784	1
ROR1	2016	-1	5	13	8	14	0.122208400332435	1
LPAR2	2034	-1	5	13	8	14	0.0718306753357917	1
RRAGC	2045	-1	5	11	6	17	0.193056799030092	1
USP6	2067	-1	5	16	11	7	0.111125662488577	1
SAV1	2074	-1	5	14	9	9	0.149249902794355	1
SF1	2093	-1	5	10	5	9	0.177461265188078	1
SKP1	2118	-1	5	14	9	13	0.219578890998522	1
STYX	2171	-1	5	14	9	10	0.198816930987665	1
TRAF7	2231	-1	5	11	6	15	0.108881032467588	1
TLE2	2266	-1	5	15	10	5	0.185835564674234	1
DNM2	2275	-1	5	15	10	10	0.11576075722306	1
ASH2L	2277	-1	5	10	5	10	0.12181127695254	1
VAV3	2444	-1	5	11	6	18	0.0930864504196298	1
GRIPAP1	2450	-1	5	15	10	11	0.131546880155784	1
GTF2H2	2466	-1	5	13	8	12	0.151054790549493	1
NDFIP2	2480	-1	5	7	2	23	0.0863240176910056	1
NDFIP1	2481	-1	5	7	2	23	0.0863240176910056	1
C1QBP	2510	-1	5	8	3	9	0.13767016659813	1
CLK2	2529	-1	5	12	7	15	0.175913896977453	1
ELOC	2551	-1	5	7	2	1	0.0965756354298611	1
ZFP91	2624	-1	5	16	11	7	0.111125662488577	1
KMT2D	2643	-1	5	13	8	12	0.151054790549493	1
LIPH	2650	-1	5	13	8	9	0.0718306753357917	1
ASH2L_DPY30_KMT2D_RBBP5_WDR5	2683	-1	5	13	8	12	0.151054790549493	1
MMP13	2701	-1	5	9	4	16	0.15926165018621	1
NFATC2	2713	-1	5	9	4	0	0.117430261786473	1
AIP	2715	-1	5	9	4	23	0.129645591642189	1
PAX7	2746	-1	5	9	4	18	0.129645591642189	1
POU4F1	2781	-1	5	13	8	12	0.151054790549493	1
POU4F2	2782	-1	5	13	8	12	0.151054790549493	1
ASAP2	2789	-1	5	16	11	7	0.111125662488577	1
TH	2865	-1	5	12	7	11	0.108332924743075	1
DPP4	2876	-1	5	12	7	13	0.0919969721562499	1
LRPAP1	2915	-1	5	7	2	5	0.0965756354298611	1
NID1	2918	-1	5	9	4	21	0.129645591642189	1
LRRC4B	2963	-1	5	9	4	21	0.129645591642189	1
EPS15	2993	-1	5	11	6	18	0.183699692058047	1
NUP98	3083	-1	5	16	11	3	0.127353465972247	1
CD19	3088	-1	5	15	10	10	0.11576075722306	1
HDAC9	3164	-1	5	9	4	0	0.117430261786473	1
S100B	3266	-1	5	16	11	7	0.111125662488577	1
RASSF3	3292	-1	5	13	8	11	0.137094859942949	1
TADA3	3339	-1	5	17	12	6	0.138042558467162	1
ANXA2	3359	-1	5	16	11	7	0.111125662488577	1
MEF2D	3413	-1	5	9	4	0	0.117430261786473	1
PSMD10	3493	-1	5	14	9	11	0.13484382034895	1
ASAP3	3501	-1	5	16	11	7	0.111125662488577	1
MARCKS	7	1	4	11	7	14	0.198399985950666	1
ITCH	51	1	4	15	11	10	0.324558500901614	1
RAB11A	62	1	4	11	7	12	0.290107109585916	1
JAG2	106	1	4	11	7	12	0.329963593795468	1
GFI1	116	1	4	12	8	11	0.277953150897294	1
NPAS2	147	1	4	15	11	9	0.335051072497626	1
PREX2	164	1	4	9	5	21	0.262819304904875	1
FBXW7	174	1	4	14	10	12	0.272169304705856	1
PAK1	175	1	4	12	8	16	0.311352857242825	1
ATG13	181	1	4	12	8	11	0.240152442281715	1
JAG1	218	1	4	12	8	14	0.30060105820182	1
RALBP1	222	1	4	11	7	17	0.181799788837615	1
SFRP1	233	1	4	13	9	11	0.298654329319053	1
RHEB	243	1	4	9	5	20	0.240117726619279	1
STAT3	290	1	4	9	5	22	0.240117726619279	1
STAT1	299	1	4	13	9	14	0.222847168898443	1
EIF4EBP2	304	1	4	16	12	2	0.174497461158043	1
EIF4EBP1	305	1	4	14	10	8	0.186696607302239	1
STK11	324	1	4	11	7	18	0.254964883906123	1
CARD18	335	1	4	5	1	28	0.12458160104218	1
SETD1A	434	1	4	10	6	6	0.266595109297444	1
HTRA2	454	1	4	13	9	12	0.155600183140878	1
BIRC3	457	1	4	9	5	21	0.227434432611605	1
BIRC5	459	1	4	9	5	20	0.240117726619279	1
BCL6	474	1	4	12	8	16	0.240152442281715	1
TRIM8	533	1	4	14	10	9	0.186696607302239	1
ZBTB4	536	1	4	10	6	16	0.266595109297444	1
KDM5A	545	1	4	11	7	17	0.213878829485628	1
EIF2AK1	594	1	4	14	10	4	0.259749147211122	1
CYLD	634	1	4	9	5	21	0.166294068136308	1
SUMO3	666	1	4	13	9	11	0.191613410212208	1
TIPIN	687	1	4	15	11	9	0.335051072497626	1
MLH1	688	1	4	8	4	7	0.16405681975733	1
PMS2	689	1	4	9	5	16	0.199162270586763	1
ERCC6	705	1	4	11	7	17	0.213878829485628	1
GFI1B	745	1	4	10	6	16	0.266595109297444	1
RACGAP1	754	1	4	11	7	17	0.181799788837615	1
MAF	794	1	4	12	8	11	0.253367152517954	1
RAD9A	849	1	4	12	8	14	0.277953150897294	1
TNFRSF1B	883	1	4	7	3	24	0.187970864658329	1
TRAF3	926	1	4	11	7	17	0.181799788837615	1
EIF2A	928	1	4	14	10	6	0.259749147211122	1
RCHY1	942	1	4	12	8	16	0.240152442281715	1
GRAP	1209	1	4	10	6	19	0.266595109297444	1
LTC4S	1245	1	4	12	8	15	0.289486069666165	1
MAML2	1272	1	4	11	7	12	0.329963593795468	1
MAML3	1273	1	4	11	7	12	0.329963593795468	1
PIAS2	1278	1	4	11	7	17	0.278930198419313	1
NEURL1	1296	1	4	11	7	12	0.290107109585916	1
MIB2	1307	1	4	11	7	6	0.329963593795468	1
MDK	1331	1	4	13	9	11	0.341158686815875	1
PTPRT	1341	1	4	9	5	18	0.240117726619279	1
AATK	1374	1	4	11	7	17	0.198399985950666	1
FRS2	1389	1	4	9	5	21	0.251910600904848	1
ARRB2	1430	1	4	14	10	12	0.328181364194272	1
CXCL12	1432	1	4	12	8	15	0.277953150897294	1
GNB2	1621	1	4	11	7	18	0.254964883906123	1
ITGB1	1624	1	4	12	8	15	0.321786266520426	1
ARHGAP1	1656	1	4	9	5	21	0.147764585296504	1
DPYSL2	1717	1	4	16	12	2	0.174497461158043	1
PROKR1	1719	1	4	14	10	4	0.259749147211122	1
SERPINB2	1728	1	4	12	8	16	0.265938363107196	1
PPP1R1A	1729	1	4	12	8	16	0.265938363107196	1
SV2A	1736	1	4	8	4	4	0.234009448416709	1
DOC2A	1746	1	4	8	4	4	0.234009448416709	1
COP1	1783	1	4	5	1	28	0.12458160104218	1
CARD17	1787	1	4	5	1	28	0.12458160104218	1
NLRC4	1789	1	4	13	9	12	0.155600183140878	1
PRKAB1	1841	1	4	11	7	15	0.242044401353407	1
GRK4	1852	1	4	13	9	7	0.135334334287237	1
NUMA1	1903	1	4	16	12	2	0.174497461158043	1
XXYLT1	1931	1	4	11	7	12	0.329963593795468	1
PTK7	1978	1	4	10	6	19	0.199760588768585	1
KPNA6	1994	1	4	11	7	12	0.329963593795468	1
RAG1	2003	1	4	11	7	16	0.278930198419313	1
RAG2	2004	1	4	11	7	16	0.278930198419313	1
KPNA3	2063	1	4	11	7	12	0.329963593795468	1
SEMA7A	2085	1	4	12	8	15	0.321786266520426	1
MUTYH	2106	1	4	9	5	22	0.227434432611605	1
EIF3E	2108	1	4	8	4	6	0.195756796437454	1
SLC30A9	2119	1	4	11	7	15	0.228384964742028	1
RPL5	2133	1	4	9	5	16	0.199162270586763	1
EIF3F	2140	1	4	11	7	12	0.329963593795468	1
CNTN6	2262	1	4	11	7	12	0.329963593795468	1
APP	2274	1	4	9	5	18	0.147764585296504	1
DUSP26	2315	1	4	12	8	16	0.160347829847652	1
APPL1	2321	1	4	11	7	18	0.254964883906123	1
ARAP1	2364	1	4	11	7	17	0.181799788837615	1
