pr_gene_id,pr_gene_symbol
54733,SLC35F2
55125,CEP192
55636,CHD7
51121,RPL26L1
2217,FCGRT
408,ARRB1
51776,ZAK
54972,TMEM132A
729238,SFTPA2
51619,UBE2D4
64427,TTC31
55191,NADSYN1
140461,ASB8
79657,RPAP3
64838,FNDC4
80221,ACSF2
56940,DUSP22
9439,MED23
10644,IGF2BP2
79228,THOC6
10848,PPP1R13L
8994,LIMD1
55339,WDR33
55012,PPP2R3C
56180,MOSPD1
29940,DSE
131601,TPRA1
27242,TNFRSF21
80150,ASRGL1
64798,DEPTOR
51575,ESF1
79050,NOC4L
64320,RNF25
79754,ASB13
64757,MARC1
51728,POLR3K
79794,C12orf49
57180,ACTR3B
23417,MLYCD
55843,ARHGAP15
54997,TESC
54856,GON4L
79969,ATAT1
26271,FBXO5
51673,TPPP3
60487,TRMT11
23411,SIRT1
64779,MTHFSD
2355,FOSL2
10885,WDR3
79682,CENPU
60558,GUF1
79695,GALNT12
55003,PAK1IP1
51069,MRPL2
81831,NETO2
64318,NOC3L
51318,MRPL35
79763,ISOC2
55110,MAGOHB
63906,GPATCH3
55421,NCBP3
80775,TMEM177
79850,FAM57A
79870,BAALC
26504,CNNM4
57088,PLSCR4
4851,NOTCH1
79035,NABP2
55071,C9orf40
55656,INTS8
64837,KLC2
65999,LRRC61
79058,ASPSCR1
26750,RPS6KC1
55129,ANO10
8089,YEATS4
79571,GCC1
51291,GMIP
51093,RRNAD1
4771,NF2
79724,ZNF768
57134,MAN1C1
79752,ZFAND1
54540,FAM193B
59307,SIGIRR
79603,CERS4
1486,CTBS
64776,C11orf1
55892,MYNN
55501,CHST12
54020,SLC37A1
55602,CDKN2AIP
54664,TMEM106B
64284,RAB17
54680,ZNHIT6
27129,HSPB7
30845,EHD3
29080,CCDC59
54925,ZSCAN32
79176,FBXL15
79609,VCPKMT
79837,PIP4K2C
23586,DDX58
65263,PYCRL
79091,METTL22
27247,NFU1
55149,MTPAP
55278,QRSL1
64411,ARAP3
55344,PLCXD1
27344,PCSK1N
78991,PCYOX1L
55290,BRF2
26024,PTCD1
80227,PAAF1
3226,HOXC10
56649,TMPRSS4
11284,PNKP
64418,TMEM168
25984,KRT23
10620,ARID3B
64852,TUT1
55930,MYO5C
9317,PTER
55734,ZFP64
51025,PAM16
51076,CUTC
29062,WDR91
55761,TTC17
79631,EFL1
55084,SOBP
50509,COL5A3
56521,DNAJC12
54952,TRNAU1AP
80010,RMI1
80206,FHOD3
57001,SDHAF3
51279,C1RL
54517,PUS7
29988,SLC2A8
55601,DDX60
55729,ATF7IP
55508,SLC35E3
64924,SLC30A5
6707,SPRR3
55848,PLGRKT
55178,RNMTL1
64940,STAG3L4
1906,EDN1
29844,TFPT
64425,POLR1E
54942,FAM206A
55281,TMEM140
79075,DSCC1
79269,DCAF10
79675,FASTKD1
79694,MANEA
54069,MIS18A
25789,TMEM59L
29078,NDUFAF4
348995,NUP43
60526,LDAH
60686,C14orf93
55765,C1orf106
57664,PLEKHA4
56946,EMSY
63917,GALNT11
51316,PLAC8
60493,FASTKD5
55500,ETNK1
317762,CCDC85C
64342,HS1BP3
55298,RNF121
64897,C12orf43
55435,AP1AR
59338,PLEKHA1
57124,CD248
9462,RASAL2
4649,MYO9A
64417,C5orf28
51002,TPRKB
51388,NIP7
23596,OPN3
79668,PARP8
54956,PARP16
80196,RNF34
80321,CEP70
51018,RRP15
79710,MORC4
79585,CORO7
29803,REPIN1
55258,THNSL2
54509,RHOF
79759,ZNF668
23556,PIGN
55790,CSGALNACT1
741,ZNHIT2
79006,METRN
79803,HPS6
55048,VPS37C
55133,SRBD1
79621,RNASEH2B
64129,TINAGL1
10894,LYVE1
55093,WDYHV1
8270,LAGE3
54877,ZCCHC2
79169,C1orf35
80760,ITIH5
60490,PPCDC
54780,NSMCE4A
55210,ATAD3A
54851,ANKRD49
64598,MOSPD3
51236,HGH1
9274,BCL7C
114884,OSBPL10
55751,TMEM184C
5827,PXMP2
51741,WWOX
55105,GPATCH2
51167,CYB5R4
56474,CTPS2
54882,ANKHD1
51005,AMDHD2
55164,SHQ1
64324,NSD1
79760,GEMIN7
55778,ZNF839
54829,ASPN
79177,ZNF576
57419,SLC24A3
79812,MMRN2
64768,IPPK
55022,PID1
79637,ARMC7
10514,MYBBP1A
57103,TIGAR
79991,OBFC1
79575,ABHD8
57333,RCN3
50862,RNF141
23594,ORC6
10324,KLHL41
79582,SPAG16
54433,GAR1
79039,DDX54
51171,HSD17B14
51161,C3orf18
53832,IL20RA
55208,DCUN1D2
51303,FKBP11
51691,LSM8
80304,C2orf44
54845,ESRP1
54974,THG1L
7775,ZNF232
80185,TTI2
55974,SLC50A1
55274,PHF10
79170,PRR15L
54980,C2orf42
79685,SAP30L
54482,TRMT13
29914,UBIAD1
57161,PELI2
54995,OXSM
64123,ADGRL4
64788,LMF1
56947,MFF
114819,CROCCP3
5950,RBP4
55626,AMBRA1
65997,RASL11B
78986,DUSP26
22859,ADGRL1
79736,TEFM
54981,NMRK1
55872,PBK
51163,DBR1
50512,PODXL2
79875,THSD4
144404,TMEM120B
26207,PITPNC1
55333,SYNJ2BP
11275,KLHL2
80155,NAA15
57823,SLAMF7
65003,MRPL11
54811,ZNF562
55102,ATG2B
64236,PDLIM2
55172,DNAAF2
51285,RASL12
51106,TFB1M
79187,FSD1
7776,ZNF236
80019,UBTD1
80173,IFT74
54946,SLC41A3
79568,C2orf47
55299,BRIX1
79691,QTRTD1
51339,DACT1
55670,PEX26
9388,LIPG
79583,TMEM231
27128,CYTH4
29928,TIMM22
23408,SIRT5
51341,ZBTB7A
63943,FKBPL
28992,MACROD1
26233,FBXL6
192670,AGO4
51411,BIN2
55833,UBAP2
55100,WDR70
57715,SEMA4G
10891,PPARGC1A
29106,SCG3
57758,SCUBE2
9329,GTF3C4
27125,AFF4
79072,FASTKD3
57045,TWSG1
79651,RHBDF2
51016,EMC9
63826,SRR
51643,TMBIM4
80153,EDC3
80204,FBXO11
64135,IFIH1
51762,RAB8B
11274,USP18
51182,HSPA14
58494,JAM2
30833,NT5C
55630,SLC39A4
54465,ETAA1
79731,NARS2
57597,BAHCC1
54958,TMEM160
56945,MRPS22
253461,ZBTB38
64080,RBKS
11094,CACFD1
79797,ZNF408
79605,PGBD5
51755,CDK12
79616,CCNJL
55422,ZNF331
28232,SLCO3A1
55273,TMEM100
96764,TGS1
112399,EGLN3
55876,GSDMB
79634,SCRN3
65979,PHACTR4
79957,PAQR6
79982,DNAJB14
55650,PIGV
55279,ZNF654
80007,C10orf88
80254,CEP63
55303,GIMAP4
26589,MRPL46
79676,OGFOD2
79683,ZDHHC14
80745,THUMPD2
60681,FKBP10
23767,FLRT3
55112,WDR60
54960,GEMIN8
79134,TMEM185B
55540,IL17RB
54436,SH3TC1
8877,SPHK1
54962,TIPIN
64218,SEMA4A
23587,ELP5
79034,C7orf26
79723,SUV39H2
79589,RNF128
28227,PPP2R3B
79817,MOB3B
59348,ZNF350
51228,GLTP
55224,ETNK2
79618,HMBOX1
79094,CHAC1
79623,GALNT14
8812,CCNK
23554,TSPAN12
9141,PDCD5
79886,CAAP1
55753,OGDHL
9064,MAP3K6
55619,DOCK10
4482,MSRA
51393,TRPV2
29071,C1GALT1C1
79663,HSPBAP1
51199,NIN
64783,RBM15
27345,KCNMB4
57415,C3orf14
55027,HEATR3
27071,DAPP1
56986,DTWD1
55145,THAP1
29789,OLA1
55166,CENPQ
26577,PCOLCE2
54503,ZDHHC13
54521,WDR44
79746,ECHDC3
55039,TRMT12
26047,CNTNAP2
79596,RNF219
80310,PDGFD
26232,FBXO2
56992,KIF15
57107,PDSS2
26289,AK5
79640,C22orf46
79953,SYNDIG1
65986,ZBTB10
54762,GRAMD1C
51222,ZNF219
79652,TMEM204
55640,FLVCR2
11201,POLI
51003,MED31
64344,HIF3A
80179,MYO19
64398,MPP5
49856,WRAP73
10068,IL18BP
79159,NOL12
55520,ELAC1
10678,B3GNT2
55890,GPRC5C
64794,DDX31
51374,ATRAID
81839,VANGL1
55220,KLHDC8A
79778,MICALL2
11132,CAPN10
64859,NABP1
64860,ARMCX5
51008,ASCC1
54991,C1orf159
54839,LRRC49
79813,EHMT1
2055,CLN8
64921,CASD1
55664,CDC37L1
55315,SLC29A3
51027,BOLA1
79414,LRFN3
55270,NUDT15
55770,EXOC2
56616,DIABLO
6399,TRAPPC2
55008,HERC6
374354,NHLRC2
55295,KLHL26
55086,CXorf57
51510,CHMP5
9567,GTPBP1
55803,ADAP2
80162,ATHL1
54795,TRPM4
64782,AEN
60560,NAA35
51001,MTERF3
79132,DHX58
79012,CAMKV
57099,AVEN
4674,NAP1L2
78990,OTUB2
56475,RPRM
10365,KLF2
28981,IFT81
54344,DPM3
10390,CEPT1
64762,GAREM1
79612,NAA16
140467,ZNF358
5429,POLH
65250,C5orf42
29946,SERTAD3
79899,PRR5L
23536,ADAT1
56833,SLAMF8
55704,CCDC88A
79977,GRHL2
55061,SUSD4
55033,FKBP14
10380,BPNT1
55771,PRR11
9489,PGS1
80004,ESRP2
79661,NEIL1
80219,COQ10B
63924,CIDEC
8506,CNTNAP1
64132,XYLT2
10855,HPSE
79574,EPS8L3
55128,TRIM68
79078,C1orf50
10319,LAMC3
54496,PRMT7
79753,SNIP1
55076,TMEM45A
79767,ELMO3
23682,RAB38
79777,ACBD4
64084,CLSTN2
57348,TTYH1
51435,SCARA3
54785,BORCS6
79840,NHEJ1
79863,RBFA
65260,COA7
23548,TTC33
83715,ESPN
8718,TNFRSF25
10148,EBI3
25830,SULT4A1
192669,AGO3
79633,FAT4
11264,PXMP4
79152,FA2H
79658,ARHGAP10
2121,EVC
54880,BCOR
54210,TREM1
80169,CTC1
51705,EMCN
29123,ANKRD11
79570,NKAIN1
56913,C1GALT1
10742,RAI2
79705,LRRK1
100132341,CLUHP3
55617,TASP1
63035,BCORL1
29998,GLTSCR1
55188,RIC8B
51006,SLC35C2
54968,TMEM70
55286,C4orf19
64174,DPEP2
79786,KLHL36
25975,EGFL6
79846,CFAP69
63899,NSUN3
55703,POLR3B
55654,TMEM127
56924,PAK6
79639,TMEM53
24141,LAMP5
23632,CA14
336,APOA2
54826,GIN1
404093,CUEDC1
79659,DYNC2H1
54619,CCNJ
79172,CENPO
54834,GDAP2
79669,C3orf52
29948,OSGIN1
58189,WFDC1
79070,KDELC1
6615,SNAI1
79573,TTC13
54093,SETD4
64840,PORCN
29915,HCFC2
5716,PSMD10
79738,BBS10
53947,A4GALT
64359,NXN
64858,DCLRE1B
78999,LRFN4
26511,CHIC2
79801,SHCBP1
25788,RAD54B
7733,ZNF180
65124,SOWAHC
55176,SEC61A2
23529,CLCF1
55068,ENOX1
55247,NEIL3
55287,TMEM40
79871,RPAP2
51816,CECR1
79630,C1orf54
51319,RSRC1
9245,GCNT3
58529,MYOZ1
10721,POLQ
9627,SNCAIP
79980,DSN1
10045,SH2D3A
56980,PRDM10
59341,TRPV4
6614,SIGLEC1
55841,WWC3
27087,B3GAT1
24147,FJX1
55714,TENM3
79133,NDUFAF5
55244,SLC47A1
64919,BCL11B
9022,CLIC3
79728,PALB2
55722,CEP72
6785,ELOVL4
1028,CDKN1C
30811,HUNK
10683,DLL3
79833,GEMIN6
10308,ZNF267
79858,NEK11
64081,PBLD
79866,BORA
65987,KCTD14
1355,COX15
7564,ZNF16
10313,RTN3
64221,ROBO3
55840,EAF2
29922,NME7
51458,RHCG
80178,C16orf59
56675,NRIP3
63910,SLC17A9
51226,COPZ2
79686,LINC00341
3773,KCNJ16
57404,CYP20A1
79156,PLEKHF1
64789,EXO5
54345,SOX18
80723,SLC35G2
55614,KIF16B
7559,ZNF12
93664,CADPS2
55604,LRRC16A
55016,MARCH1
79649,MAP7D3
10347,ABCA7
64506,CPEB1
5866,RAB3IL1
79838,TMC5
80746,TSEN2
79627,OGFRL1
55812,SPATA7
51365,PLA1A
54970,TTC12
54892,NCAPG2
55260,TMEM143
51611,DPH5
51286,CEND1
79648,MCPH1
51296,SLC15A3
4815,NINJ2
56906,THAP10
53905,DUOX1
51389,RWDD1
757,TMEM50B
26148,C10orf12
63895,PIEZO2
7769,ZNF226
51338,MS4A4A
81545,FBXO38
79446,WDR25
64283,ARHGEF28
64793,CEP85
2266,FGG
51548,SIRT6
54716,SLC6A20
8645,KCNK5
79611,ACSS3
79823,CAMKMT
51135,IRAK4
54769,DIRAS2
54863,TOR4A
63967,CLSPN
55647,RAB20
79913,ACTR5
9530,BAG4
10087,COL4A3BP
79970,ZNF767P
64393,ZMAT3
55007,FAM118A
10158,PDZK1IP1
29967,LRP12
7442,TRPV1
79183,TTPAL
50515,CHST11
80095,ZNF606
80210,ARMC9
26263,FBXO22
56965,PARP6
24146,CLDN15
55070,DET1
51555,PEX5L
53353,LRP1B
51134,CEP83
844,CASQ1
54849,DEF8
64091,POPDC2
55686,MREG
29929,ALG6
54821,ERCC6L
55211,DPPA4
79742,CXorf36
149986,LSM14B
9200,HACD1
79783,SUGCT
51294,PCDH12
51274,KLF3
79810,PTCD2
51761,ATP8A2
64901,RANBP17
79074,C2orf49
80757,TMEM121
26063,DECR2
79873,NUDT18
64231,MS4A6A
55024,BANK1
78997,GDAP1L1
57126,CD177
79656,BEND5
51440,HPCAL4
51327,AHSP
254394,MCM9
80146,UXS1
80345,ZSCAN16
80176,SPSB1
79671,NLRX1
80223,RAB11FIP1
6926,TBX3
7976,FZD3
64108,RTP4
59353,TMEM35
55351,STK32B
55733,HHAT
55212,BBS7
56920,SEMA3G
79713,IGFLR1
54809,SAMD9
79412,KREMEN2
56895,AGPAT4
54491,FAM105A
55512,SMPD3
163486,DENND1B
9956,HS3ST2
64863,METTL4
55203,LGI2
57125,PLXDC1
29767,TMOD2
10761,PLAC1
55329,MNS1
51087,YBX2
79832,QSER1
55317,AP5S1
27132,CPNE7
56953,NT5M
65990,FAM173A
79628,SH3TC2
54807,ZNF586
55799,CACNA2D3
55775,TDP1
80830,APOL6
54876,DCAF16
55277,FGGY
51751,HIGD1B
55668,GPATCH2L
79153,GDPD3
56894,AGPAT3
9840,TESPA1
54209,TREM2
54413,NLGN3
50506,DUOX2
9499,MYOT
51450,PRRX2
387707,CC2D2B
54886,PLPPR1
10998,SLC27A5
54847,SIDT1
29842,TFCP2L1
55521,TRIM36
5101,PCDH9
54546,RNF186
79805,VASH2
79818,ZNF552
80758,PRR7
23493,HEY2
64122,FN3K
79847,MFSD13A
8110,DPF3
79625,NDNF
79865,TREML2
63898,SH2D4A
55314,TMEM144
79918,SETD6
8437,RASAL1
10734,STAG3
55285,RBM41
57332,CBX8
79983,POF1B
54916,TMEM260
79989,TTC26
64167,ERAP2
64130,LIN7B
51267,CLEC1A
25873,RPL36
57706,DENND1A
11211,FZD10
79673,ZNF329
80776,B9D2
9946,CRYZL1
79679,VTCN1
3619,INCENP
79712,GTDC1
54885,TBC1D8B
23676,SMPX
50507,NOX4
474344,GIMAP6
23414,ZFPM2
79776,ZFHX4
51333,ZNF771
54978,SLC35F6
9633,MTL5
1894,ECT2
4883,NPR3
79804,HAND2-AS1
79814,AGMAT
64089,SNX16
11254,SLC6A14
53841,CDHR5
11320,MGAT4A
56257,MEPCE
10170,DHRS9
79896,THNSL1
80778,ZNF34
79912,PYROXD1
27329,ANGPTL3
79933,SYNPO2L
63932,CXorf56
56935,SMCO4
53916,RAB4B
54853,WDR55
80124,VCPIP1
9113,LATS1
55796,MBNL3
79690,GAL3ST4
55147,RBM23
55094,GPATCH1
28957,MRPS28
28968,SLC6A16
54438,GFOD1
9617,MTRF1
79727,LIN28A
26266,SLC13A4
56603,CYP26B1
79744,ZNF419
7352,UCP3
55684,RABL6
26548,ITGB1BP2
10743,RAI1
51265,CDKL3
3229,HOXC13
114327,EFHC1
79800,CARF
56978,PRDM8
79413,ZBED2
54360,CYTL1
64927,TTC23
27004,TCL6
57379,AICDA
54622,ARL15
3652,IPP
55088,CCDC186
56033,BARX1
79885,HDAC11
9668,ZNF432
79891,ZNF671
26298,EHF
79898,ZNF613
79906,MORN1
79147,FKRP
7561,ZNF14
55190,NUDT11
79098,C1orf116
79949,PLEKHS1
54842,MFSD6
26253,CLEC4E
80741,LY6G5C
55192,DNAJC17
26502,NARF
51191,HERC5
11123,RCAN3
29092,LINC00339
140578,CHODL
51479,ANKFY1
80063,ATF7IP2
79667,KLF3-AS1
51313,FAM198B
78989,COLEC11
84561,SLC12A8
55592,GOLGA2P5
79698,ZMAT4
51621,KLF13
78995,C17orf53
79739,TTLL7
25858,TEX40
26468,LHX6
55106,SLFN12
79598,CEP97
6676,SPAG4
10023,FRAT1
23601,CLEC5A
54858,PGPEP1
53346,TM6SF1
64925,CCDC71
54551,MAGEL2
55026,TMEM255A
50632,CALY
79845,RNF122
54329,GPR85
27158,NDOR1
55663,ZNF446
55785,FGD6
23743,BHMT2
79149,ZSCAN5A
114625,ERMAP
55096,EBLN2
10817,FRS3
27123,DKK2
79148,MMP28
11153,FICD
28231,SLCO4A1
51340,CRNKL1
9427,ECEL1
117247,SLC16A10
80352,RNF39
29063,ZCCHC4
259266,ASPM
80005,DOCK5
4054,LTBP3
80263,TRIM45
9204,ZMYM6
64208,POPDC3
26256,CABYR
79038,ZFYVE21
11279,KLF8
59349,KLHL12
28965,SLC27A6
51022,GLRX2
6783,SULT1E1
11096,ADAMTS5
53836,GPR87
29953,TRHDE
9050,PSTPIP2
7812,CSDE1
55795,PCID2
55266,TMEM19
58498,MYL7
79745,CLIP4
29118,DDX25
79784,MYH14
50856,CLEC4A
79799,UGT2A3
79442,LRRC2
26230,TIAM2
55184,DZANK1
57192,MCOLN1
56672,AKIP1
57733,GBA3
54596,L1TD1
11226,GALNT6
55680,RUFY2
55321,TMEM74B
55034,MOCOS
51377,UCHL5
59272,ACE2
51207,DUSP13
54879,ST7L
79917,MAGIX
54971,BANP
79922,MRM1
51385,ZNF589
55787,TXLNG
54810,GIPC2
64430,PCNX4
79642,ARSJ
55862,ECHDC1
55301,OLAH
51361,HOOK1
23746,AIPL1
51501,C11orf73
80167,ABHD18
84914,ZNF587
57110,HRASLS
9955,HS3ST3A1
80724,ACAD10
100288413,ERVMER34-1
55182,RNF220
56899,ANKS1B
79733,E2F8
56606,SLC2A9
6866,TAC3
64321,SOX17
54518,APBB1IP
79755,ZNF750
140460,ASB7
64708,COPS7B
29094,LGALSL
4122,MAN2A2
8778,SIGLEC5
23569,PADI4
55083,KIF26B
55282,LRRC36
55510,DDX43
53829,P2RY13
79825,EFCC1
79828,METTL8
79834,PEAK1
79836,LONRF3
79000,AUNIP
56605,ERO1B
79852,EPHX3
51334,PRR16
54897,CASZ1
79872,CBLL1
63929,XPNPEP3
79905,TMC7
55713,ZNF334
55911,APOBR
57716,PRX
10716,TBR1
22802,CLCA4
54922,RASIP1
93,ACVR2B
56957,OTUD7B
79974,CPED1
23225,NUP210
55716,LMBR1L
55906,ZC4H2
80235,PIGZ
59269,HIVEP3
4241,MFI2
63974,NEUROD6
57018,CCNL1
10913,EDAR
80380,PDCD1LG2
11092,C9orf9
10942,PRSS21
26277,TINF2
9573,GDF3
51561,IL23A
57336,ZNF287
58985,IL22RA1
79018,GID4
26228,STAP1
55010,PARPBP
54988,ACSM5
51438,MAGEC2
79807,GSTCD
79809,TTC21B
64102,TNMD
64127,NOD2
51332,SPTBN5
29802,VPREB3
51807,TUBA8
79831,KDM8
55142,HAUS2
79848,CSPP1
55200,PLEKHG6
56172,ANKH
79879,CCDC134
84196,USP48
55336,FBXL8
51478,HSD17B7
54866,PPP1R14D
55195,C14orf105
3070,HELLS
64376,IKZF5
53630,BCO1
728,C5AR1
79944,L2HGDH
49860,CRNN
11182,SLC2A6
84168,ANTXR1
63933,MCUR1
54875,CNTLN
54868,TMEM104
54768,HYDIN
51631,LUC7L2
55867,SLC22A11
668,FOXL2
51023,MRPS18C
27156,RSPH14
29881,NPC1L1
79696,ZC2HC1C
9630,GNA14
56000,NXF3
57101,ANO2
79722,ANKRD55
84172,POLR1B
55576,STAB2
1008,CDH10
3781,KCNN2
79750,ZNF385D
27033,ZBTB32
64097,EPB41L4A
55180,LINS1
79772,MCTP1
80255,SLC35F5
8139,GAN
27019,DNAI1
29122,PRSS50
54850,FBXL12
79815,NIPAL2
54937,SOHLH2
53822,FXYD7
29121,CLEC2D
54959,ODAM
11136,SLC7A9
1412,CRYBA2
54621,VSIG10
9421,HAND1
29947,DNMT3L
29916,SNX11
79864,C11orf63
60484,HAPLN2
55692,LUC7L
63926,ANKEF1
79884,MAP9
51284,TLR7
58516,FAM60A
64577,ALDH8A1
79919,C2orf54
79632,FAM184A
79946,C10orf95
57089,ENTPD7
65980,BRD9
79645,EFCAB1
51054,PLEKHA8P1
56891,LGALS14
79963,ABCA11P
11133,KPTN
54566,EPB41L4B
64170,CARD9
51725,FBXO40
54891,INO80D
26507,CNNM1
55259,CASC1
80008,TMEM156
9457,FHL5
55425,GPALPP1
80067,DCAF17
80127,BBOF1
80131,LRRC8E
80224,NUBPL
64699,TMPRSS3
126321,MFSD12
64180,DPEP3
80323,CCDC68
79085,SLC25A23
11162,NUDT6
79923,NANOG
57731,SPTBN4
54825,CDHR2
79689,STEAP4
57338,JPH3
11282,MGAT4B
56287,GKN1
79729,SH3D21
79730,NSUN7
55777,MBD5
94025,MUC16
50617,ATP6V0A4
56648,EIF5A2
64853,AIDA
387893,KMT5A
54542,RC3H2
353500,BMP8A
7179,TPTE
79830,ZMYM1
90522,YIF1B
11093,ADAMTS13
23615,PYY2
57053,CHRNA10
63892,THADA
128553,TSHZ2
7762,ZNF215
79862,ZNF669
56260,C8orf44
64663,SPANXC
55064,SPATA6L
55073,LRRC37A4P
79915,ATAD5
54363,HAO1
50805,IRX4
79054,TRPM8
23431,AP4E1
51700,CYB5R2
10842,PPP1R17
79966,SCD5
767,CA8
55791,LRIF1
55066,PDPR
55975,KLHL7
55002,TMCO3
55762,ZNF701
29068,ZBTB44
51151,SLC45A2
57118,CAMK1D
57082,CASC5
55968,NSFL1C
23553,HYAL4
57335,ZNF286A
80231,CXorf21
2178,FANCE
64064,OXCT2
79990,PLEKHH3
55296,TBC1D19
55146,ZDHHC4
65989,DLK2
9597,SMAD5-AS1
9314,KLF4
192666,KRT24
79740,ZBBX
56163,RNF17
64800,EFCAB6
54796,BNC2
27190,IL17B
79781,IQCA1
50624,CUZD1
79785,RERGL
80319,CXXC4
55693,KDM4D
51127,TRIM17
51281,ANKMY1
6557,SLC12A1
79608,RIC3
79802,HHIPL2
27120,DKKL1
51104,ABHD17B
54893,MTMR10
56999,ADAMTS9
51168,MYO15A
55057,AIM1L
54857,GDPD2
79820,CATSPERB
27012,KCNV1
55635,DEPDC1
386627,SAP30L-AS1
55727,BTBD7
54558,SPATA6
79839,CCDC102B
4117,MAK
79849,PDZD3
54714,CNGB3
57506,MAVS
54855,FAM46C
51744,CD244
25790,CFAP45
55001,TTC22
79861,TUBAL3
29104,N6AMT1
54854,FAM83E
54112,GPR88
57097,PARP11
64067,NPAS3
9227,LRAT
55040,EPN3
29116,MYLIP
79930,DOK3
79635,CCDC121
56300,IL36G
79935,CNTD2
79940,LINC00472
54457,TAF7L
389136,VGLL3
55005,RMND1
64092,SAMSN1
10858,CYP46A1
10686,CLDN16
54852,PAQR5
26575,RGS17
23491,CES3
51206,GP6
58157,NGB
55103,RALGPS2
25823,TPSG1
80000,GREB1L
51149,C5orf45
80267,EDEM3
27115,PDE7B
56673,C11orf16
80059,LRRTM4
441024,MTHFD2L
114818,KLHL29
64772,ENGASE
9310,ZNF235
51554,ACKR4
55199,FAM86C1
55193,PBRM1
10699,CORIN
10110,SGK2
55509,BATF3
10777,ARPP21
79725,THAP9
64799,IQCH
170679,PSORS1C1
55821,ALLC
64100,ELSPBP1
79595,SAP130
55671,PPP4R3A
57602,USP36
56996,SLC12A9
54943,DNAJC28
54798,DCHS2
54813,KLHL28
64922,LRRC19
6954,TCP11
29999,FSCN3
58511,DNASE2B
79822,ARHGAP28
64240,ABCG5
51314,NME8
57158,JPH2
27436,EML4
11147,HHLA3
60494,CCDC81
79841,AGBL2
79842,ZBTB3
64641,EBF2
51557,LGSN
26281,FGF20
55466,DNAJA4
79854,LINC00115
63970,TP53AIP1
222487,ADGRG3
7042,TGFB2
79883,PODNL1
10089,KCNK7
29986,SLC39A2
51806,CALML5
51086,TNNI3K
79895,ATP8B4
51078,THAP4
53347,UBASH3A
29761,USP25
79748,LMAN1L
79908,BTNL8
50613,UBQLN3
26279,PLA2G2D
7827,NPHS2
152015,ROPN1B
79025,C20orf195
84033,OBSCN
50489,CD207
9348,NDST3
79927,FAM110D
28983,TMPRSS11E
51302,CYP39A1
79057,PRRG3
79934,ADCK4
55532,SLC30A10
55908,ANGPTL8
54814,QPCTL
29124,LGALS13
79962,DNAJC22
25806,VAX2
79230,ZNF557
10164,CHST4
11255,HRH3
56660,KCNK12
79015,LINC01260
79444,BIRC7
54896,PQLC2
23539,SLC16A8
55304,SPTLC3
55095,SAMD4B
114044,MCM3AP-AS1
53919,SLCO1C1
80034,CSRNP3
80071,CCDC15
80117,ARL14
51272,BET1L
80177,MYCT1
89874,SLC25A21
64078,SLC28A3
55924,FAM212B
29058,TMEM230
80831,APOL5
9464,HAND2
10936,GPR75
26297,SERGEF
25897,RNF19A
55283,MCOLN3
55423,SIRPG
84187,TMEM164
54221,SNTG2
54828,BCAS3
57817,HAMP
9381,OTOF
1761,DMRT1
79770,TXNDC15
51266,CLEC1B
7761,ZNF214
10880,ACTL7B
54752,FNDC8
10881,ACTL7A
6561,SLC13A1
11081,KERA
2974,GUCY1B2
51733,UPB1
150160,CCT8L2
57127,RHBG
63904,DUSP21
54993,ZSCAN2
25890,ABI3BP
3982,LIM2
54830,NUP62CL
55054,ATG16L1
23418,CRB1
550,AUP1
55052,MRPL20
28959,TMEM176B
79097,TRIM48
55138,FAM90A1
55237,VRTN
55613,MTMR8
79924,ADM2
54777,CFAP46
60598,KCNK15
56547,MMP26
51297,BPIFA1
56245,C21orf62
60385,TSKS
54537,FAM35A
10343,PKDREJ
26272,FBXO4
57084,SLC17A6
7224,TRPC5
55015,PRPF39
79955,PDZD7
23439,ATP1B4
55690,PACS1
10077,TSPAN32
2019,EN1
29125,C11orf21
51214,IGF2-AS
54905,CYP2W1
50944,SHANK1
55328,RNLS
2826,CCR10
23533,PIK3R5
22807,IKZF2
56729,RETN
56981,PRDM11
43847,KLK14
80031,SEMA6D
387751,GVINP1
54507,ADAMTSL4
80129,CCDC170
80164,PRR36
80201,HKDC1
64223,MLST8
55653,BCAS4
80258,EFHC2
55036,CCDC40
29951,PDZRN4
79092,CARD14
54859,ELP6
80262,C16orf70
55784,MCTP2
10841,FTCD
22933,SIRT2
56985,ADPRM
51497,NELFCD
54989,ZNF770
202181,LOC202181
9209,LRRFIP2
1600,DAB1
54843,SYTL2
79747,ADGB
55711,FAR2
55205,ZNF532
55063,ZCWPW1
54544,CRCT1
2301,FOXE3
79782,LRRC31
80705,TSGA10
2001,ELF5
51156,SERPINA10
10047,CST8
54549,SDK2
55539,KCNQ1DN
27159,CHIA
64172,OSGEPL1
29954,POMT2
50809,HP1BP3
9496,TBX4
170680,PSORS1C2
64446,DNAI2
79843,FAM124B
23624,CBLC
79853,TM4SF20
79400,NOX5
55179,FAIM
54827,NXPE4
51348,KLRF1
51287,COA4
105,ADARB2
340351,AGBL3
6553,SLC9A5
55388,MCM10
347240,KIF24
23619,ZIM2
23614,PPY2P
79931,TNIP3
55175,KLHL11
56938,ARNTL2
55262,C7orf43
58483,LINC00474
55657,ZNF692
26508,HEYL
11141,IL1RAPL1
51213,LUZP4
25862,USP49
1789,DNMT3B
25819,NOCT
57718,PPP4R4
80339,PNPLA3
11095,ADAMTS8
1005,CDH7
