"","exp1","exp2","cor_coef"
"243","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_10 µM",0.299962536261159
"244","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_20 µM",0.639925637511226
"245","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_5 µM",0.327883725140481
"246","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.651290582285659
"247","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.826093773581194
"248","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_10 µM",0.379695643187823
"249","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_100 nM",0.635035602273701
"250","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 um",0.54193939651703
"251","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 µM",1
"252","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 um",0.708508882617186
"253","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.73088731301942
"254","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 um",0.735430012931199
"255","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.736647131627442
"256","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 um",0.747732986201745
"257","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.707847768322038
"258","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10 µM",0.612377941996287
"259","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10.0 um",0.774607786463695
"260","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 um",0.688031613354152
"261","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.856751185038883
"262","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_6 h_10 µM",0.449337289943973
"263","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_24 h_10 µM",0.312043450827548
"264","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_6 h_10 µM",0.639172213487749
"265","geldanamycin_HEPG2_24 h_0.04 µM","quercetin_HEPG2_6 h_10 µM",0.839375859781716
"266","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.04 um",0.718909128362194
"267","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.12 um",0.651519063863961
"268","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.37 um",0.617092044914442
"269","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_1.11 um",0.91293386966471
"270","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_10.0 um",0.804097837400706
"271","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_3.33 um",0.794570608191383
"272","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_6 h_10 µM",0.728765756410225
"273","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_10 µM",0.769165536520739
"274","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_3 µM",0.565596114314433
"275","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_10 µM",0.762073009516391
"276","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_3 µM",0.756983403578553
"277","geldanamycin_HEPG2_24 h_0.04 µM","temozolomide_HEPG2_6 h_10 µM",0.707519525680726
"278","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.692638458119845
"279","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.783875444838765
"280","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.666266716301515
"281","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.665346674810727
"282","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.804368291187419
"283","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.606282987537579
"284","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.67324716631454
"285","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.647957234311367
"286","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.488071651797158
"287","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.621194685288867
"288","geldanamycin_HEPG2_24 h_0.04 µM","thapsigargin_HEPG2_6 h_10 µM",0.525067759788626
"289","geldanamycin_HEPG2_24 h_0.04 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.732760490194173
"290","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_20 µM",0.822459196041353
"291","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_5 µM",0.749324595127664
"292","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_10 µM",0.720241072605496
"293","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_20 µM",0.741320811642204
"294","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_5 µM",0.70159961027817
"295","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.807063985168962
"296","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.82119972869805
"297","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_10 µM",0.176308981064001
"298","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_100 nM",0.521115779063251
"299","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 um",0.365494180842472
"300","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 µM",0.708508882617186
"301","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 um",1
"302","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 µM",0.611803487044374
"303","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 um",0.832935380202349
"304","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 µM",0.631018206725975
"305","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 um",0.801063522716736
"306","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 µM",0.726831635679145
"307","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10 µM",0.550809451866378
"308","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10.0 um",0.634062606537546
"309","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 um",0.871036011175928
"310","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 µM",0.783537268987651
"311","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_6 h_10 µM",0.500260918457972
"312","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_24 h_10 µM",0.462825216201413
"313","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_6 h_10 µM",0.442450699812483
"314","geldanamycin_HEPG2_24 h_0.12 um","quercetin_HEPG2_6 h_10 µM",0.762290317323042
"315","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.04 um",0.74434256187963
"316","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.12 um",0.64283505478743
"317","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.37 um",0.557302049788572
"318","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_1.11 um",0.655982771520996
"319","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_10.0 um",0.801560357266175
"320","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_3.33 um",0.782660811214963
"321","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_6 h_10 µM",0.512076140690386
"322","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_10 µM",0.8660537250024
"323","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_3 µM",0.53582569505942
"324","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_10 µM",0.830953056664486
"325","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_3 µM",0.871034693638805
"326","geldanamycin_HEPG2_24 h_0.12 um","temozolomide_HEPG2_6 h_10 µM",0.834290423673523
"327","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.682393065732568
"328","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.697679399721373
"329","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.622695650709513
"330","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.474137245544141
"331","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.76803525378
"332","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.701571823407622
"333","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.612108590145431
"334","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.530380873728538
"335","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.514507462337149
"336","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.786601947290709
"337","geldanamycin_HEPG2_24 h_0.12 um","thapsigargin_HEPG2_6 h_10 µM",0.43062380269458
"338","geldanamycin_HEPG2_24 h_0.12 um","VU-0418946-1_HEPG2_6 h_10 µM",0.867812115110626
"339","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_20 µM",0.629171895708997
"340","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_5 µM",0.461229831375706
"341","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_10 µM",0.61667596489616
"342","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_20 µM",0.73185372413014
"343","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_5 µM",0.566038433668443
"344","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.390839812241131
"345","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.67961221982042
"346","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_10 µM",0.383363760409546
"347","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_100 nM",0.774822887394332
"348","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 um",0.531088818121794
"349","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.73088731301942
"350","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 um",0.611803487044374
"351","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 µM",1
"352","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 um",0.567761145754196
"353","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.95035066537812
"354","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 um",0.695114881037966
"355","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.573309328573075
"356","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10 µM",0.720490556441311
"357","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10.0 um",0.793745853309324
"358","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 um",0.612369813486254
"359","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.706161392713873
"360","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_6 h_10 µM",0.648153917153781
"361","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_24 h_10 µM",0.502990950038586
"362","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_6 h_10 µM",0.681859548158748
"363","geldanamycin_HEPG2_24 h_0.12 µM","quercetin_HEPG2_6 h_10 µM",0.651333299094208
"364","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.04 um",0.821440531999965
"365","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.12 um",0.842283832269402
"366","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.37 um",0.452018237354187
"367","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_1.11 um",0.755823609555449
"368","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_10.0 um",0.683400417497118
"369","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_3.33 um",0.62591208296973
"370","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_6 h_10 µM",0.869562074479986
"371","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_10 µM",0.677797544085332
"372","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_3 µM",0.754119926213131
"373","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_10 µM",0.574204948258046
"374","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_3 µM",0.587241058905858
"375","geldanamycin_HEPG2_24 h_0.12 µM","temozolomide_HEPG2_6 h_10 µM",0.568847739157943
"376","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.850413473431154
"377","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.430224969419365
"378","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.729510488185552
"379","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.764376209393884
"380","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.537383711676181
"381","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.850315379827114
"382","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.856047209951092
"383","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.247502649274387
"384","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.546006492408993
"385","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.38511329318722
"386","geldanamycin_HEPG2_24 h_0.12 µM","thapsigargin_HEPG2_6 h_10 µM",0.678842077126099
"387","geldanamycin_HEPG2_24 h_0.12 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.564329308669781
"388","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_20 µM",0.590217635592602
"389","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_5 µM",0.835355349279299
"390","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_10 µM",0.752786927949659
"391","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_20 µM",0.846962899369915
"392","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_5 µM",0.592783149317913
"393","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.874062947031705
"394","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.760175630131742
"395","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_10 µM",0.367391480069989
"396","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_100 nM",0.487692444461358
"397","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 um",0.514031453074277
"398","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 µM",0.735430012931199
"399","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 um",0.832935380202349
"400","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 µM",0.567761145754196
"401","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 um",1
"402","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 µM",0.571142976234757
"403","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 um",0.712937743227785
"404","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 µM",0.633916713425622
"405","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10 µM",0.589048653401905
"406","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10.0 um",0.538743708294259
"407","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 um",0.830202982916091
"408","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 µM",0.689663595944351
"409","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_6 h_10 µM",0.203634710808076
"410","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_24 h_10 µM",0.28058758867529
"411","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_6 h_10 µM",0.444786175526809
"412","geldanamycin_HEPG2_24 h_0.37 um","quercetin_HEPG2_6 h_10 µM",0.725304752050138
"413","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.04 um",0.68243500497622
"414","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.12 um",0.677658196315206
"415","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.37 um",0.648540407073761
"416","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_1.11 um",0.698788499382322
"417","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_10.0 um",0.678671459554468
"418","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_3.33 um",0.678372956364207
"419","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_6 h_10 µM",0.44668081545354
"420","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_10 µM",0.792473015313298
"421","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_3 µM",0.411789158095369
"422","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_10 µM",0.800826662353255
"423","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_3 µM",0.794800066600323
"424","geldanamycin_HEPG2_24 h_0.37 um","temozolomide_HEPG2_6 h_10 µM",0.691655156483833
"425","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.679123598099327
"426","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.681128764105269
"427","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.66842869441275
"428","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.450006494598556
"429","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.774452038249694
"430","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.665899011989721
"431","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.506455841410042
"432","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.600886303413453
"433","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.7232207997642
"434","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.823190624675875
"435","geldanamycin_HEPG2_24 h_0.37 um","thapsigargin_HEPG2_6 h_10 µM",0.272943285351333
"436","geldanamycin_HEPG2_24 h_0.37 um","VU-0418946-1_HEPG2_6 h_10 µM",0.747690369896799
"437","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_20 µM",0.664940650018649
"438","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_5 µM",0.511117740754781
"439","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_10 µM",0.604140669855388
"440","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_20 µM",0.702396141635265
"441","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_5 µM",0.562917312703126
"442","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.397268490235948
"443","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.724036981843558
"444","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_10 µM",0.297150561619971
"445","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_100 nM",0.794854756715331
"446","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 um",0.521945511318618
"447","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.736647131627442
"448","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 um",0.631018206725975
"449","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.95035066537812
"450","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 um",0.571142976234757
"451","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 µM",1
"452","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 um",0.767888996622815
"453","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.653958006789326
"454","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10 µM",0.751515430422458
"455","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10.0 um",0.755845889183739
"456","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 um",0.674837536992118
"457","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.675164797234637
"458","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_6 h_10 µM",0.573983196695029
"459","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_24 h_10 µM",0.58677158597397
"460","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_6 h_10 µM",0.616243258097564
"461","geldanamycin_HEPG2_24 h_0.37 µM","quercetin_HEPG2_6 h_10 µM",0.660528912419011
"462","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.04 um",0.840780784993862
"463","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.12 um",0.825213105233055
"464","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.37 um",0.45096736494721
"465","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_1.11 um",0.79527043384927
"466","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_10.0 um",0.732725718924122
"467","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_3.33 um",0.676361519812121
"468","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_6 h_10 µM",0.930828999336074
"469","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_10 µM",0.690811242013845
"470","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_3 µM",0.84221998790948
"471","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_10 µM",0.585281312281643
"472","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_3 µM",0.586265268117868
"473","geldanamycin_HEPG2_24 h_0.37 µM","temozolomide_HEPG2_6 h_10 µM",0.626133048713026
"474","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.88375333690613
"475","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.463129500325665
"476","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.702072426907568
"477","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.810882893397484
"478","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.559675127462942
"479","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.898589002513033
"480","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.866976183128623
"481","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.285180421252858
"482","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.510414541048992
"483","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.434392186430372
"484","geldanamycin_HEPG2_24 h_0.37 µM","thapsigargin_HEPG2_6 h_10 µM",0.654042701229857
"485","geldanamycin_HEPG2_24 h_0.37 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.608810616308353
