"","exp1","exp2","Jc"
"243","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_10 µM",0.0865384615384615
"244","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_20 µM",0.194117647058824
"245","geldanamycin_HEPG2_24 h_0.04 um","YC-1_HEPG2_6 h_5 µM",0.25503355704698
"246","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.239263803680982
"247","geldanamycin_HEPG2_24 h_0.04 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.149068322981366
"248","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_10 µM",0.163793103448276
"249","geldanamycin_HEPG2_24 h_0.04 µM","brefeldin-a_HEPG2_6 h_100 nM",0.220689655172414
"250","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 um",0.212328767123288
"251","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.04 µM",1
"252","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 um",0.197452229299363
"253","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.336134453781513
"254","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 um",0.246305418719212
"255","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.389830508474576
"256","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 um",0.184873949579832
"257","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.141592920353982
"258","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10 µM",0.25
"259","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_10.0 um",0.264285714285714
"260","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 um",0.246835443037975
"261","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.358490566037736
"262","geldanamycin_HEPG2_24 h_0.04 µM","geldanamycin_HEPG2_6 h_10 µM",0.0849056603773585
"263","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_24 h_10 µM",0.110169491525424
"264","geldanamycin_HEPG2_24 h_0.04 µM","mitomycin-c_HCC515_6 h_10 µM",0.201550387596899
"265","geldanamycin_HEPG2_24 h_0.04 µM","quercetin_HEPG2_6 h_10 µM",0.125
"266","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.04 um",0.141414141414141
"267","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.12 um",0.11214953271028
"268","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_0.37 um",0.241573033707865
"269","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_1.11 um",0.3
"270","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_10.0 um",0.155172413793103
"271","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_24 h_3.33 um",0.254237288135593
"272","geldanamycin_HEPG2_24 h_0.04 µM","radicicol_HEPG2_6 h_10 µM",0.267175572519084
"273","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_10 µM",0.194594594594595
"274","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_24 h_3 µM",0.169354838709677
"275","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_10 µM",0.217877094972067
"276","geldanamycin_HEPG2_24 h_0.04 µM","spiperone_HEPG2_6 h_3 µM",0.24
"277","geldanamycin_HEPG2_24 h_0.04 µM","temozolomide_HEPG2_6 h_10 µM",0.101694915254237
"278","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.219101123595506
"279","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.25
"280","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.259036144578313
"281","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.166666666666667
"282","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.221476510067114
"283","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0740740740740741
"284","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.207142857142857
"285","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.202614379084967
"286","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.153225806451613
"287","geldanamycin_HEPG2_24 h_0.04 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.166666666666667
"288","geldanamycin_HEPG2_24 h_0.04 µM","thapsigargin_HEPG2_6 h_10 µM",0.0727272727272727
"289","geldanamycin_HEPG2_24 h_0.04 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.224242424242424
"290","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_20 µM",0.240506329113924
"291","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_24 h_5 µM",0.242647058823529
"292","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_10 µM",0.119266055045872
"293","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_20 µM",0.191011235955056
"294","geldanamycin_HEPG2_24 h_0.04 µM","YC-1_HEPG2_6 h_5 µM",0.248407643312102
"295","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.283018867924528
"296","geldanamycin_HEPG2_24 h_0.12 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.198717948717949
"297","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_10 µM",0.181034482758621
"298","geldanamycin_HEPG2_24 h_0.12 um","brefeldin-a_HEPG2_6 h_100 nM",0.243055555555556
"299","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 um",0.217687074829932
"300","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.04 µM",0.197452229299363
"301","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 um",1
"302","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.12 µM",0.229007633587786
"303","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 um",0.237864077669903
"304","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_0.37 µM",0.185714285714286
"305","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 um",0.144
"306","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_1.11 µM",0.235849056603774
"307","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10 µM",0.162962962962963
"308","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_10.0 um",0.278571428571429
"309","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 um",0.251572327044025
"310","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_24 h_3.33 µM",0.206611570247934
"311","geldanamycin_HEPG2_24 h_0.12 um","geldanamycin_HEPG2_6 h_10 µM",0.0833333333333333
"312","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_24 h_10 µM",0.108333333333333
"313","geldanamycin_HEPG2_24 h_0.12 um","mitomycin-c_HCC515_6 h_10 µM",0.145985401459854
"314","geldanamycin_HEPG2_24 h_0.12 um","quercetin_HEPG2_6 h_10 µM",0.11304347826087
"315","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.04 um",0.169230769230769
"316","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.12 um",0.110091743119266
"317","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_0.37 um",0.21195652173913
"318","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_1.11 um",0.277777777777778
"319","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_10.0 um",0.172413793103448
"320","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_24 h_3.33 um",0.2
"321","geldanamycin_HEPG2_24 h_0.12 um","radicicol_HEPG2_6 h_10 µM",0.226277372262774
"322","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_10 µM",0.186170212765957
"323","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_24 h_3 µM",0.15748031496063
"324","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_10 µM",0.215469613259669
"325","geldanamycin_HEPG2_24 h_0.12 um","spiperone_HEPG2_6 h_3 µM",0.253333333333333
"326","geldanamycin_HEPG2_24 h_0.12 um","temozolomide_HEPG2_6 h_10 µM",0.157894736842105
"327","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.19672131147541
"328","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.230769230769231
"329","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.219653179190751
"330","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0803571428571429
"331","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.268965517241379
"332","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0825688073394495
"333","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.23021582733813
"334","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.207792207792208
"335","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.16
"336","geldanamycin_HEPG2_24 h_0.12 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.136
"337","geldanamycin_HEPG2_24 h_0.12 um","thapsigargin_HEPG2_6 h_10 µM",0.0909090909090909
"338","geldanamycin_HEPG2_24 h_0.12 um","VU-0418946-1_HEPG2_6 h_10 µM",0.275
"339","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_20 µM",0.245283018867925
"340","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_24 h_5 µM",0.305343511450382
"341","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_10 µM",0.127272727272727
"342","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_20 µM",0.188888888888889
"343","geldanamycin_HEPG2_24 h_0.12 um","YC-1_HEPG2_6 h_5 µM",0.2375
"344","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.166666666666667
"345","geldanamycin_HEPG2_24 h_0.12 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.17037037037037
"346","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_10 µM",0.136842105263158
"347","geldanamycin_HEPG2_24 h_0.12 µM","brefeldin-a_HEPG2_6 h_100 nM",0.19047619047619
"348","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 um",0.145038167938931
"349","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.336134453781513
"350","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 um",0.229007633587786
"351","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.12 µM",1
"352","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 um",0.195767195767196
"353","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.522222222222222
"354","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 um",0.175257731958763
"355","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.186046511627907
"356","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10 µM",0.254901960784314
"357","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_10.0 um",0.209677419354839
"358","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 um",0.197183098591549
"359","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.3
"360","geldanamycin_HEPG2_24 h_0.12 µM","geldanamycin_HEPG2_6 h_10 µM",0.128205128205128
"361","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_24 h_10 µM",0.106382978723404
"362","geldanamycin_HEPG2_24 h_0.12 µM","mitomycin-c_HCC515_6 h_10 µM",0.196261682242991
"363","geldanamycin_HEPG2_24 h_0.12 µM","quercetin_HEPG2_6 h_10 µM",0.125
"364","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.04 um",0.117977528089888
"365","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.12 um",0.135802469135802
"366","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_0.37 um",0.227848101265823
"367","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_1.11 um",0.2109375
"368","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_10.0 um",0.188888888888889
"369","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_24 h_3.33 um",0.247422680412371
"370","geldanamycin_HEPG2_24 h_0.12 µM","radicicol_HEPG2_6 h_10 µM",0.188034188034188
"371","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_10 µM",0.127906976744186
"372","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_24 h_3 µM",0.191919191919192
"373","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_10 µM",0.171779141104294
"374","geldanamycin_HEPG2_24 h_0.12 µM","spiperone_HEPG2_6 h_3 µM",0.232558139534884
"375","geldanamycin_HEPG2_24 h_0.12 µM","temozolomide_HEPG2_6 h_10 µM",0.131868131868132
"376","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.19496855345912
"377","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.181159420289855
"378","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.174193548387097
"379","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.135802469135802
"380","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.156716417910448
"381","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.1125
"382","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.173553719008264
"383","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.2265625
"384","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.137254901960784
"385","geldanamycin_HEPG2_24 h_0.12 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.107843137254902
"386","geldanamycin_HEPG2_24 h_0.12 µM","thapsigargin_HEPG2_6 h_10 µM",0.0963855421686747
"387","geldanamycin_HEPG2_24 h_0.12 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.19047619047619
"388","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_20 µM",0.149659863945578
"389","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_24 h_5 µM",0.224137931034483
"390","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_10 µM",0.0555555555555556
"391","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_20 µM",0.185897435897436
"392","geldanamycin_HEPG2_24 h_0.12 µM","YC-1_HEPG2_6 h_5 µM",0.207142857142857
"393","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.24537037037037
"394","geldanamycin_HEPG2_24 h_0.37 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.166666666666667
"395","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_10 µM",0.147727272727273
"396","geldanamycin_HEPG2_24 h_0.37 um","brefeldin-a_HEPG2_6 h_100 nM",0.173076923076923
"397","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 um",0.184466019417476
"398","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.04 µM",0.246305418719212
"399","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 um",0.237864077669903
"400","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.12 µM",0.195767195767196
"401","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 um",1
"402","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_0.37 µM",0.203125
"403","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 um",0.136612021857924
"404","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_1.11 µM",0.12
"405","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10 µM",0.174603174603175
"406","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_10.0 um",0.213930348258706
"407","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 um",0.28780487804878
"408","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_24 h_3.33 µM",0.122340425531915
"409","geldanamycin_HEPG2_24 h_0.37 um","geldanamycin_HEPG2_6 h_10 µM",0.0705882352941176
"410","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_24 h_10 µM",0.0760869565217391
"411","geldanamycin_HEPG2_24 h_0.37 um","mitomycin-c_HCC515_6 h_10 µM",0.193548387096774
"412","geldanamycin_HEPG2_24 h_0.37 um","quercetin_HEPG2_6 h_10 µM",0.0842696629213483
"413","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.04 um",0.153543307086614
"414","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.12 um",0.0941176470588235
"415","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_0.37 um",0.241379310344828
"416","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_1.11 um",0.226600985221675
"417","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_10.0 um",0.129213483146067
"418","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_24 h_3.33 um",0.168478260869565
"419","geldanamycin_HEPG2_24 h_0.37 um","radicicol_HEPG2_6 h_10 µM",0.194871794871795
"420","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_10 µM",0.210084033613445
"421","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_24 h_3 µM",0.115789473684211
"422","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_10 µM",0.295454545454545
"423","geldanamycin_HEPG2_24 h_0.37 um","spiperone_HEPG2_6 h_3 µM",0.187793427230047
"424","geldanamycin_HEPG2_24 h_0.37 um","temozolomide_HEPG2_6 h_10 µM",0.145348837209302
"425","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.251101321585903
"426","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.212264150943396
"427","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.271889400921659
"428","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0689655172413793
"429","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.185714285714286
"430","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0764705882352941
"431","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.16256157635468
"432","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.18957345971564
"433","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.147540983606557
"434","geldanamycin_HEPG2_24 h_0.37 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.118918918918919
"435","geldanamycin_HEPG2_24 h_0.37 um","thapsigargin_HEPG2_6 h_10 µM",0.0571428571428571
"436","geldanamycin_HEPG2_24 h_0.37 um","VU-0418946-1_HEPG2_6 h_10 µM",0.262910798122066
"437","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_20 µM",0.252380952380952
"438","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_24 h_5 µM",0.204081632653061
"439","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_10 µM",0.118343195266272
"440","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_20 µM",0.223684210526316
"441","geldanamycin_HEPG2_24 h_0.37 um","YC-1_HEPG2_6 h_5 µM",0.276699029126214
"442","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.19205298013245
"443","geldanamycin_HEPG2_24 h_0.37 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.198529411764706
"444","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_10 µM",0.141414141414141
"445","geldanamycin_HEPG2_24 h_0.37 µM","brefeldin-a_HEPG2_6 h_100 nM",0.220472440944882
"446","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 um",0.192307692307692
"447","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.389830508474576
"448","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 um",0.185714285714286
"449","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.522222222222222
"450","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 um",0.203125
"451","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_0.37 µM",1
"452","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 um",0.144230769230769
"453","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.16304347826087
"454","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10 µM",0.4
"455","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_10.0 um",0.25
"456","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 um",0.19047619047619
"457","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.355555555555556
"458","geldanamycin_HEPG2_24 h_0.37 µM","geldanamycin_HEPG2_6 h_10 µM",0.120481927710843
"459","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_24 h_10 µM",0.123711340206186
"460","geldanamycin_HEPG2_24 h_0.37 µM","mitomycin-c_HCC515_6 h_10 µM",0.146551724137931
"461","geldanamycin_HEPG2_24 h_0.37 µM","quercetin_HEPG2_6 h_10 µM",0.0947368421052632
"462","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.04 um",0.114754098360656
"463","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.12 um",0.141176470588235
"464","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_0.37 um",0.213414634146341
"465","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_1.11 um",0.25
"466","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_10.0 um",0.217391304347826
"467","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_24 h_3.33 um",0.298969072164948
"468","geldanamycin_HEPG2_24 h_0.37 µM","radicicol_HEPG2_6 h_10 µM",0.190082644628099
"469","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_10 µM",0.156976744186047
"470","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_24 h_3 µM",0.149532710280374
"471","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_10 µM",0.152941176470588
"472","geldanamycin_HEPG2_24 h_0.37 µM","spiperone_HEPG2_6 h_3 µM",0.197080291970803
"473","geldanamycin_HEPG2_24 h_0.37 µM","temozolomide_HEPG2_6 h_10 µM",0.125
"474","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.189024390243902
"475","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.226277372262774
"476","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.176100628930818
"477","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.127906976744186
"478","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.176470588235294
"479","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0561797752808989
"480","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.185483870967742
"481","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.208955223880597
"482","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.152380952380952
"483","geldanamycin_HEPG2_24 h_0.37 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.113207547169811
"484","geldanamycin_HEPG2_24 h_0.37 µM","thapsigargin_HEPG2_6 h_10 µM",0.116279069767442
"485","geldanamycin_HEPG2_24 h_0.37 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.241379310344828
"486","geldanamycin_HEPG2_24 h_0.37 µM","YC-1_HEPG2_24 h_20 µM",0.152317880794702
